Type,Date-Time,Latitude,Longitude,Grid
폭행,2014-1-30 21:55:3,37.54417864,127.0077439,811
절도,2014-9-2 22:1:44,37.56740839,127.0040311,678
강간,2014-10-18 5:48:35,37.5613017,127.0150836,946
절도,2014-9-3 12:22:44,37.54982191,126.9997313,629
절도,2014-5-24 15:52:51,37.56025095,126.9768161,184
절도,2014-2-12 15:33:40,37.56190294,127.0107072,848
절도,2014-12-6 15:15:26,37.55497906,126.9933013,479
절도,2014-3-3 15:55:38,37.54695045,126.9950641,511
폭행,2014-6-22 6:12:41,37.56561836,127.0035094,680
절도,2014-9-13 23:49:19,37.55549123,126.9756681,170
폭행,2014-8-22 13:19:27,37.56922844,127.01264,890
폭행,2014-12-29 13:35:58,37.56484254,126.9897251,405
폭행,2014-9-26 6:4:5,37.54762081,127.0067645,778
절도,2014-12-26 6:50:18,37.55719827,126.9806557,263
폭행,2014-3-7 1:59:48,37.56665077,127.0126143,893
절도,2014-10-16 11:17:16,37.54612966,127.0060393,751
살인,2014-10-15 14:13:3,37.55980556,126.9933717,474
절도,2014-11-16 20:31:31,37.55563929,126.9726738,133
폭행,2014-9-4 21:36:38,37.56255172,126.9910229,428
폭행,2014-4-11 21:53:7,37.56806882,126.9932388,464
절도,2014-6-28 2:6:19,37.55871211,126.9634815,17
절도,2014-4-15 16:24:43,37.55679369,126.9718993,115
절도,2014-10-31 18:24:43,37.56515964,126.9738163,141
폭행,2014-2-8 7:6:49,37.56423874,127.0171324,985
폭행,2014-12-27 0:15:21,37.55553342,126.9715343,116
절도,2014-2-4 18:32:51,37.55403381,127.0105647,857
절도,2014-9-3 15:6:39,37.55745563,126.9788634,224
절도,2014-4-22 16:10:35,37.56152424,127.0166008,967
절도,2014-8-6 9:27:31,37.56425695,126.9948413,492
폭행,2014-5-13 3:42:55,37.5534266,127.0019074,648
절도,2014-10-11 13:33:3,37.56529169,126.9684435,57
폭행,2014-5-17 23:16:40,37.56840801,127.0243114,1086
폭행,2014-3-16 0:9:39,37.56426795,126.9877892,366
절도,2014-12-7 21:55:25,37.55718412,126.9667834,51
절도,2014-9-19 22:34:21,37.56048996,127.0020341,663
절도,2014-7-14 9:41:11,37.55228276,126.9963505,555
폭행,2014-5-18 23:55:59,37.55822111,126.9775555,205
폭행,2014-8-15 0:42:44,37.56557683,126.9776154,197
절도,2014-1-30 10:12:41,37.55219563,127.0100245,859
강간,2014-2-27 24:56:59,37.55351094,126.9745294,154
폭행,2014-10-13 24:12:44,37.56326544,127.0187679,1006
절도,2014-9-20 8:53:3,37.55825536,127.0158149,970
폭행,2014-8-19 4:56:7,37.56492431,126.9932992,468
폭행,2014-5-5 4:58:13,37.55214165,127.0060353,744
절도,2014-9-2 14:47:55,37.56764383,127.0216871,1053
폭행,2014-5-2 2:42:36,37.56169203,126.9822198,276
절도,2014-1-5 17:11:29,37.5535329,126.962301,13
폭행,2014-12-11 18:36:14,37.55391766,127.0167458,996
폭행,2014-9-9 24:5:0,37.55561585,127.0125557,905
강간,2014-4-2 20:42:41,37.56610713,127.0235711,1089
폭행,2014-5-2 24:54:36,37.56841552,127.0090734,813
절도,2014-3-11 18:56:1,37.55770938,126.9727293,131
폭행,2014-11-11 16:40:28,37.56275877,126.9728182,125
폭행,2014-12-25 6:6:58,37.56719527,127.009078,814
절도,2014-3-19 15:22:55,37.55450532,126.9745074,153
폭행,2014-2-20 17:7:34,37.56131129,126.9824759,277
폭행,2014-1-7 21:34:54,37.56050592,126.9735893,146
폭행,2014-12-10 21:49:5,37.55479844,126.9899672,416
절도,2014-5-27 22:50:37,37.56104258,127.0080641,792
절도,2014-12-6 13:25:42,37.54940708,127.0045454,721
폭행,2014-11-6 18:27:5,37.56504598,126.9752828,160
절도,2014-10-25 12:20:2,37.55577679,127.0185822,1014
폭행,2014-8-31 0:1:52,37.56212188,126.9975899,568
절도,2014-11-18 4:43:7,37.56260654,126.9730974,125
절도,2014-4-25 17:20:43,37.55824546,126.9745806,148
폭행,2014-7-25 3:30:25,37.56409815,126.9829563,293
절도,2014-8-7 6:8:6,37.55848804,126.976132,186
폭행,2014-8-21 2:25:0,37.55972175,127.022736,1079
절도,2014-9-23 6:49:1,37.55865562,126.9611322,1
폭행,2014-6-27 9:3:52,37.56551056,126.9791304,215
절도,2014-10-30 3:47:42,37.55652491,126.9989438,598
폭행,2014-2-7 9:53:7,37.55203643,127.0037981,695
폭행,2014-7-8 12:49:55,37.55422393,126.998942,601
절도,2014-1-14 21:13:7,37.55733426,126.9972826,549
절도,2014-9-18 2:31:52,37.55923591,126.980194,241
절도,2014-6-5 18:24:28,37.56773908,126.9865921,343
절도,2014-9-4 22:12:50,37.56231548,127.0192214,1025
폭행,2014-8-14 18:32:28,37.56676149,126.9726318,121
폭행,2014-7-14 21:42:21,37.56479745,126.9990516,589
폭행,2014-10-27 21:8:21,37.56255734,127.0227221,1076
폭행,2014-1-10 16:53:48,37.5509893,126.9967445,556
절도,2014-10-5 18:30:17,37.56374363,127.0276784,1106
절도,2014-12-16 17:51:19,37.55942071,126.9917003,452
절도,2014-12-22 6:7:50,37.56861654,126.9873125,361
폭행,2014-2-4 19:11:47,37.5643884,127.0275031,1105
절도,2014-3-17 22:12:24,37.56697039,127.0043674,702
폭행,2014-8-25 15:39:30,37.5626215,127.0018035,637
폭행,2014-8-12 10:29:10,37.56486617,127.0254318,1096
절도,2014-3-28 10:29:35,37.55748433,126.9870375,354
폭행,2014-1-10 7:6:33,37.55683385,127.0157039,972
폭행,2014-10-28 21:55:2,37.57142335,127.0210448,1032
절도,2014-11-12 21:47:6,37.56541876,126.9894085,384
절도,2014-12-4 13:26:22,37.56260726,126.995823,518
폭행,2014-6-19 18:1:47,37.56707029,126.9755094,157
절도,2014-11-23 6:37:21,37.55125201,127.0045988,719
절도,2014-12-21 12:54:55,37.55813443,126.9925885,453
절도,2014-7-20 7:13:21,37.5612183,126.9880392,369
폭행,2014-1-2 21:54:2,37.56618496,127.0132031,893
절도,2014-9-10 18:42:55,37.56498962,127.003658,681
절도,2014-3-31 9:7:27,37.54678939,127.0083257,808
폭행,2014-3-6 3:0:46,37.55976079,126.9790503,222
폭행,2014-7-19 20:23:29,37.56399407,126.9866674,347
절도,2014-3-31 4:23:59,37.54700791,127.0055737,750
절도,2014-4-26 15:35:7,37.56259773,126.9968148,543
폭행,2014-11-28 21:29:23,37.5473028,126.9952173,536
폭행,2014-1-9 20:21:39,37.55292502,127.0094763,830
절도,2014-12-20 15:46:54,37.56768443,126.973348,120
폭행,2014-5-11 6:39:42,37.56270697,126.9888106,387
절도,2014-5-5 1:18:43,37.56772251,127.0048717,701
폭행,2014-5-6 16:22:29,37.56687859,127.0027118,656
폭행,2014-4-22 23:34:55,37.55763665,126.9746887,168
절도,2014-9-22 19:39:8,37.56711981,127.002799,655
폭행,2014-11-2 13:22:45,37.5685765,127.0014062,631
절도,2014-5-1 10:25:47,37.55495543,126.9935961,479
폭행,2014-12-6 13:8:23,37.5589204,126.9747709,167
절도,2014-9-5 7:52:41,37.56129387,127.0051783,708
절도,2014-6-27 10:26:55,37.5607522,127.0045988,709
폭행,2014-6-28 19:3:28,37.54523444,127.0065969,781
폭행,2014-7-13 5:1:56,37.56847727,126.9877411,361
절도,2014-2-14 23:16:23,37.56938241,126.9784466,211
절도,2014-1-31 12:40:41,37.56125003,126.9711647,94
절도,2014-10-4 15:21:48,37.56297076,126.9832893,294
절도,2014-12-5 20:43:22,37.55590494,126.9690084,84
강간,2014-10-29 18:29:14,37.56197,126.9730002,126
폭행,2014-1-28 3:43:32,37.55681494,127.0039502,690
폭행,2014-6-25 21:6:14,37.5555876,126.9622119,10
강간,2014-12-1 16:19:43,37.56995544,127.0236005,1084
폭행,2014-10-27 21:12:27,37.56959519,127.0066528,754
폭행,2014-3-13 20:6:41,37.56528861,127.0166163,962
절도,2014-6-18 21:7:51,37.56351474,126.9746417,161
폭행,2014-11-26 16:13:45,37.55982765,126.9611332,0
폭행,2014-9-11 1:56:34,37.56498012,126.9669273,45
절도,2014-10-20 5:22:7,37.55914118,126.9995071,595
폭행,2014-8-12 24:22:44,37.56001613,127.0222316,1061
절도,2014-2-15 11:12:8,37.56724575,127.0146944,939
폭행,2014-3-8 7:54:26,37.56625978,126.9770744,196
폭행,2014-8-29 15:38:37,37.55639012,126.9698324,83
절도,2014-8-14 3:16:56,37.56439839,126.9778136,198
절도,2014-11-24 12:25:45,37.55370197,127.0171133,996
절도,2014-11-16 5:0:27,37.55167,126.987441,380
절도,2014-12-14 6:11:27,37.56309671,126.9930266,470
강간,2014-7-12 4:3:24,37.56229584,127.0122156,898
폭행,2014-12-14 3:43:20,37.55348206,126.9782773,229
폭행,2014-1-8 18:22:12,37.56272062,126.9918331,448
폭행,2014-4-15 23:1:3,37.54958279,126.9942193,508
폭행,2014-12-14 8:46:8,37.55953007,126.9947663,497
폭행,2014-2-7 17:3:59,37.56345467,126.9947101,493
절도,2014-10-22 10:5:19,37.55550952,126.993994,501
절도,2014-8-31 23:36:37,37.54779973,126.9942168,510
절도,2014-3-8 21:33:1,37.56323114,126.9938325,470
폭행,2014-4-3 22:33:19,37.56800683,126.9948884,487
절도,2014-9-22 2:59:16,37.55644024,126.9880447,374
폭행,2014-5-5 21:57:40,37.56291494,127.0181111,1006
절도,2014-3-7 7:8:49,37.558988,126.9826909,299
폭행,2014-2-22 20:47:30,37.55895799,126.9927588,453
절도,2014-12-6 3:10:23,37.56737224,126.9847999,307
절도,2014-9-2 17:15:19,37.55967142,126.9818901,279
폭행,2014-9-21 8:45:49,37.56338617,127.0028331,660
절도,2014-6-2 16:33:38,37.5647336,126.9731247,123
폭행,2014-11-3 23:4:16,37.55476927,126.9853518,339
강간,2014-6-7 10:57:52,37.54515578,127.0079947,810
폭행,2014-7-20 21:24:59,37.55689066,127.0067433,768
절도,2014-3-28 18:16:12,37.56053986,127.0100486,850
폭행,2014-8-7 9:42:29,37.5645783,126.9885488,385
절도,2014-5-19 14:52:11,37.55972071,126.9781994,222
절도,2014-9-20 3:42:7,37.56637472,127.0141108,917
폭행,2014-6-29 5:40:29,37.56285187,126.9902241,407
절도,2014-3-21 11:16:6,37.55669425,126.9888032,394
절도,2014-12-30 19:55:36,37.56128229,126.994545,495
폭행,2014-4-3 4:11:1,37.55916655,126.9879291,371
폭행,2014-5-3 19:43:9,37.56921736,126.9986382,584
폭행,2014-8-7 1:7:36,37.55104528,126.9938265,483
강간,2014-10-25 10:21:52,37.56841348,127.004547,700
절도,2014-8-14 1:43:33,37.56076144,126.99678,546
폭행,2014-6-1 18:48:24,37.5679465,127.0004811,609
절도,2014-9-24 3:26:36,37.56903335,127.0093384,812
폭행,2014-12-26 9:21:57,37.56029213,126.9701791,95
절도,2014-9-18 18:16:5,37.5622003,127.0263813,1104
폭행,2014-8-3 5:56:30,37.56908344,127.0059027,725
폭행,2014-7-13 23:6:44,37.56186823,127.0126535,898
절도,2014-6-19 3:12:57,37.56080715,126.9975547,569
절도,2014-10-20 22:6:13,37.56892713,127.0199673,1017
폭행,2014-5-3 17:51:6,37.5579085,126.9671107,50
폭행,2014-1-5 22:15:34,37.5609278,126.985081,332
폭행,2014-8-14 1:35:27,37.56828428,126.9910822,421
절도,2014-5-10 15:30:35,37.57011286,127.0216355,1050
폭행,2014-5-11 7:38:48,37.55325858,126.9925064,459
폭행,2014-3-4 13:55:20,37.55430159,126.9652615,32
절도,2014-3-13 16:41:43,37.5507893,127.0055836,746
폭행,2014-10-5 19:39:18,37.5677168,127.0072575,756
강간,2014-1-6 2:34:15,37.55933031,127.0012143,641
절도,2014-10-7 13:18:30,37.5603683,126.9871259,351
절도,2014-8-29 20:29:12,37.563826,126.9866275,347
폭행,2014-7-2 24:44:1,37.5636474,126.9828269,293
절도,2014-8-22 12:25:23,37.5665082,126.9990579,587
절도,2014-8-9 18:54:9,37.56650727,127.0018289,633
절도,2014-8-15 3:8:21,37.56014384,126.9798479,240
절도,2014-12-4 18:46:55,37.56164466,127.0021984,662
절도,2014-5-20 10:36:19,37.5618629,127.0062285,733
폭행,2014-9-13 3:39:29,37.56662324,126.9803006,233
폭행,2014-3-2 18:3:17,37.55825804,127.0167264,991
절도,2014-11-1 15:7:44,37.55393233,126.9951043,528
절도,2014-2-25 9:51:55,37.55978113,126.9903893,411
폭행,2014-8-6 16:4:16,37.56565009,126.9896431,404
폭행,2014-2-1 16:36:14,37.56365695,126.9972544,542
폭행,2014-2-13 23:58:58,37.56073196,126.9665877,35
