Type,Date-Time,Latitude,Longitude,Grid
폭행,2016-4-1 3:21:56,37.54703869,127.0076574,81
폭행,2016-10-3 1:31:36,37.55185396,127.0138109,44
절도,2016-7-24 6:41:8,37.54884958,127.010474,71
절도,2016-8-4 6:3:2,37.56313914,127.0081065,8
절도,2016-4-23 13:39:44,37.55160657,127.013719,47
폭행,2016-7-11 20:50:30,37.5622463,127.0076373,1
폭행,2016-12-26 14:6:37,37.55761315,127.0164769,97
폭행,2016-7-4 9:8:34,37.54867271,127.0106426,71
폭행,2016-4-27 5:54:37,37.56344267,127.0078461,8
절도,2016-1-14 3:31:1,37.54771291,127.0081357,93
폭행,2016-2-17 5:58:57,37.54539489,127.0065099,86
폭행,2016-5-10 22:37:45,37.54778459,127.0093657,68
절도,2016-9-10 9:33:8,37.55214805,127.0136004,44
폭행,2016-10-5 24:24:5,37.5469369,127.0098857,72
강간,2016-9-14 3:0:26,37.55397164,127.0166222,32
폭행,2016-9-19 21:2:26,37.54729214,127.0051859,75
폭행,2016-6-4 7:29:55,37.5490781,127.0118812,65
폭행,2016-2-2 14:20:48,37.56338557,126.9878683,110
폭행,2016-2-26 15:34:14,37.55839948,126.9795396,119
강간,2016-2-10 7:15:54,37.56493083,127.0076362,107
폭행,2016-7-4 3:57:32,37.54581156,127.0084804,80
폭행,2016-3-23 14:16:33,37.55427301,127.0123071,26
절도,2016-5-28 18:23:36,37.56456395,127.0106962,108
절도,2016-12-20 9:25:48,37.55746328,126.9794344,118
절도,2016-1-7 17:38:20,37.55620797,127.0123424,22
폭행,2016-10-22 23:20:51,37.55167701,127.0155607,49
절도,2016-5-23 5:36:1,37.54874088,127.0110722,70
절도,2016-7-7 9:49:31,37.54822626,127.0080107,93
절도,2016-6-6 16:36:13,37.55732913,127.0195478,98
절도,2016-2-20 4:52:49,37.56371866,127.0101748,101
절도,2016-12-17 13:24:17,37.54989186,127.0124261,62
절도,2016-9-18 20:25:29,37.54925314,127.0084344,94
폭행,2016-1-2 10:5:27,37.54738128,127.0085713,93
폭행,2016-2-24 14:44:11,37.55125873,127.0150877,49
절도,2016-9-19 10:5:8,37.55305919,127.0148708,38
절도,2016-11-24 21:17:20,37.56307109,127.0067349,105
절도,2016-8-18 12:18:31,37.54391004,127.0081335,83
절도,2016-2-22 22:31:13,37.54440071,127.0096147,84
절도,2016-4-30 3:44:8,37.5481983,127.0092056,68
절도,2016-3-24 21:44:22,37.56332966,127.0100838,6
절도,2016-6-9 12:30:12,37.55777616,127.0166097,97
절도,2016-3-25 18:35:20,37.55750237,126.9794526,118
폭행,2016-3-1 12:57:33,37.54801818,127.0087156,93
폭행,2016-1-19 1:13:18,37.55353081,127.0160866,37
절도,2016-9-30 6:21:36,37.55366943,127.0128429,26
폭행,2016-8-2 23:19:47,37.54931275,127.0119576,61
절도,2016-9-14 7:0:51,37.56395888,127.0068781,104
폭행,2016-5-24 3:28:39,37.54928197,127.0099752,60
폭행,2016-4-5 15:26:47,37.55778556,127.0154256,95
절도,2016-7-25 0:33:20,37.56422666,127.0071351,104
폭행,2016-4-2 18:13:21,37.55612808,127.0147406,20
절도,2016-2-28 18:21:33,37.55583659,127.0168665,18
폭행,2016-11-16 21:19:14,37.55003095,127.0093358,58
폭행,2016-1-25 3:15:22,37.55261378,127.0127639,45
폭행,2016-3-23 21:12:20,37.54764898,127.0079493,93
절도,2016-12-9 13:51:52,37.54970071,127.0108617,60
폭행,2016-2-21 4:57:54,37.55187819,127.010408,56
폭행,2016-12-9 17:18:1,37.54559974,127.0059513,74
절도,2016-11-2 11:3:58,37.54520032,127.0072031,86
폭행,2016-1-17 22:5:39,37.55945965,126.9802257,121
폭행,2016-9-29 6:30:21,37.5568391,127.012635,10
절도,2016-9-6 19:43:0,37.5634402,126.9860524,109
절도,2016-10-8 17:41:43,37.55579583,127.0119643,23
폭행,2016-6-5 23:21:39,37.55914713,126.9793946,121
절도,2016-10-3 17:13:54,37.55706527,127.0198251,16
폭행,2016-12-18 18:27:28,37.5512801,127.0114658,42
절도,2016-1-22 4:12:56,37.56401973,127.0068029,104
폭행,2016-12-7 22:24:38,37.56170618,127.0085372,1
폭행,2016-9-30 6:3:31,37.55014723,127.0124589,52
절도,2016-10-14 18:13:7,37.54442982,127.007216,85
폭행,2016-8-6 2:33:12,37.55675666,127.0132019,10
폭행,2016-2-16 3:38:49,37.5488967,127.0115841,65
절도,2016-12-28 13:4:17,37.55268132,127.0141452,44
폭행,2016-12-29 22:52:1,37.55487982,127.0156608,33
폭행,2016-5-3 22:43:7,37.55724763,127.019423,98
절도,2016-1-12 12:5:6,37.55278575,127.0142868,39
절도,2016-9-4 22:43:35,37.55672116,127.015189,11
폭행,2016-2-12 15:12:33,37.54983318,127.0114378,61
절도,2016-4-30 3:30:42,37.56493835,127.0104929,108
절도,2016-1-10 18:56:29,37.5466809,127.0054649,78
절도,2016-12-30 1:19:26,37.5519314,127.0139154,44
폭행,2016-5-9 10:10:9,37.55377582,127.0158722,32
절도,2016-3-27 14:37:22,37.56185139,127.0087367,1
절도,2016-11-24 13:39:29,37.55017485,127.0102079,54
절도,2016-8-9 24:48:49,37.54827804,127.007035,91
절도,2016-4-16 16:40:5,37.54498977,127.0068963,86
폭행,2016-7-4 22:38:25,37.54716609,127.0045257,75
폭행,2016-3-12 21:28:53,37.56215305,127.0089437,2
절도,2016-5-1 24:12:27,37.55771196,127.0145827,95
폭행,2016-9-13 23:48:42,37.55216625,127.0130031,45
절도,2016-10-24 15:34:10,37.56435607,127.0080183,103
폭행,2016-1-15 24:40:19,37.54598128,127.0093249,73
절도,2016-4-24 10:50:4,37.55566215,127.0184139,17
절도,2016-1-18 14:33:50,37.55020628,127.0106982,54
폭행,2016-6-25 21:31:32,37.55841186,126.9782767,120
폭행,2016-2-19 16:31:7,37.54885207,127.0122036,64
절도,2016-4-27 17:15:2,37.54451877,127.0088984,84
폭행,2016-10-30 23:23:1,37.55620131,127.0113712,23
폭행,2016-12-5 24:40:26,37.54587047,127.0059721,74
절도,2016-3-13 12:10:7,37.55755593,127.0158599,97
폭행,2016-9-23 14:27:42,37.55437434,127.0170101,36
폭행,2016-8-20 8:48:5,37.56243807,126.9877047,111
강간,2016-12-10 13:44:31,37.55748715,127.0212009,100
절도,2016-10-22 9:4:19,37.54670275,127.0042134,75
절도,2016-8-14 18:54:36,37.54693517,127.0055352,78
폭행,2016-6-4 11:50:25,37.56297643,127.0083782,8
절도,2016-1-25 10:20:40,37.5617316,127.0098529,2
폭행,2016-8-1 18:44:57,37.55371038,127.0144066,29
절도,2016-9-4 14:34:55,37.55473879,127.0119361,24
절도,2016-11-6 15:51:18,37.54973008,127.0137925,63
폭행,2016-3-29 5:8:12,37.54806594,127.0087747,68
폭행,2016-11-15 2:26:52,37.55052245,127.0109921,54
절도,2016-1-29 21:28:34,37.55046808,127.0102963,54
폭행,2016-3-10 7:50:30,37.54617798,127.0075145,79
절도,2016-3-29 11:5:24,37.55037387,127.014057,51
강간,2016-12-3 6:40:23,37.55199151,127.0142155,44
절도,2016-2-8 0:48:58,37.54973358,127.0119417,61
폭행,2016-1-7 18:16:6,37.55216397,127.014891,48
절도,2016-8-6 3:24:1,37.56441753,127.0078603,107
강간,2016-2-23 12:50:1,37.56171715,127.0095954,2
폭행,2016-2-12 21:13:16,37.55341561,127.0104264,57
강간,2016-11-17 5:16:41,37.55525398,127.0136613,25
폭행,2016-4-23 22:0:37,37.55273377,127.0101947,57
폭행,2016-9-11 20:48:34,37.54640197,127.0071646,79
절도,2016-11-6 9:13:7,37.54647652,127.0067435,77
절도,2016-5-23 21:45:9,37.56327511,127.010778,6
폭행,2016-5-9 24:59:51,37.55683672,127.0159476,13
폭행,2016-3-20 3:33:24,37.54888764,127.0089948,69
절도,2016-11-15 19:8:0,37.55595898,127.0136478,21
절도,2016-12-5 18:56:1,37.55518418,127.0166899,33
폭행,2016-1-20 8:4:58,37.55291386,127.0100652,57
폭행,2016-9-11 20:6:9,37.55742801,127.018998,99
폭행,2016-5-18 17:58:41,37.55480718,127.0152953,30
절도,2016-1-14 18:15:24,37.54898917,127.011816,65
강간,2016-2-16 1:21:38,37.55600457,127.0153204,20
강간,2016-3-4 1:43:29,37.564499,127.0103389,108
폭행,2016-10-28 6:43:44,37.55750133,127.0203732,100
절도,2016-12-9 16:23:14,37.54974933,127.0086297,94
폭행,2016-7-11 8:34:20,37.55285544,127.0110345,57
절도,2016-12-24 21:24:13,37.55416891,127.0112009,27
폭행,2016-3-7 21:43:45,37.54839776,127.0066644,91
절도,2016-6-14 22:47:47,37.54643842,127.0061098,74
폭행,2016-5-25 6:24:57,37.55801933,127.0159514,97
절도,2016-6-28 16:1:18,37.56234352,127.0098865,2
폭행,2016-11-29 4:55:27,37.55748845,127.0205725,100
폭행,2016-9-4 6:2:56,37.54637434,127.008409,80
절도,2016-1-24 10:20:18,37.56572391,126.9958966,113
폭행,2016-5-12 16:26:7,37.55053422,127.0133739,51
폭행,2016-11-3 15:27:43,37.54775147,127.010628,67
절도,2016-7-21 20:7:25,37.55761778,127.0168929,96
폭행,2016-12-27 18:12:5,37.5486886,127.0106107,71
폭행,2016-2-9 19:2:43,37.55351326,127.0166946,37
절도,2016-4-28 20:23:50,37.56086159,127.0094265,3
절도,2016-9-5 24:6:23,37.55500664,127.014169,25
폭행,2016-4-26 15:9:38,37.5517263,127.0148289,49
폭행,2016-3-3 22:50:53,37.54436936,127.0087402,83
강간,2016-12-19 12:57:22,37.55625966,127.0161852,19
절도,2016-7-11 4:0:9,37.55298205,127.0131222,40
절도,2016-11-4 1:5:47,37.54782475,127.0117014,66
폭행,2016-10-27 21:53:56,37.55357137,127.0138787,39
절도,2016-10-25 10:28:40,37.54615445,127.0083063,80
절도,2016-5-5 3:37:20,37.54822951,127.0100674,67
절도,2016-5-23 6:32:36,37.55276136,127.0138558,39
폭행,2016-4-16 3:27:49,37.55643677,127.0200576,16
절도,2016-12-25 14:4:51,37.56296623,127.0077907,8
폭행,2016-9-18 15:16:34,37.54423677,127.0081366,83
폭행,2016-8-22 21:56:4,37.56093857,127.0109993,4
절도,2016-7-19 20:23:28,37.5523828,127.0113812,43
폭행,2016-5-8 19:22:23,37.55760554,127.0203791,100
절도,2016-12-17 3:37:37,37.55012016,127.0110839,53
절도,2016-3-5 5:8:23,37.55121634,127.0145038,49
폭행,2016-7-16 15:40:54,37.54917725,127.0131656,62
폭행,2016-12-2 11:34:52,37.54579662,127.009808,73
폭행,2016-1-30 12:3:49,37.55906303,126.9790288,117
폭행,2016-12-6 20:46:32,37.54384543,127.0076696,83
절도,2016-6-5 13:6:22,37.56271427,126.9872719,110
폭행,2016-9-25 17:30:57,37.55652815,127.0145319,11
폭행,2016-4-4 1:37:13,37.55200132,127.0117273,43
절도,2016-12-22 5:6:46,37.55403988,127.0137605,29
폭행,2016-3-21 10:26:18,37.56116789,127.0080384,0
절도,2016-6-4 11:19:12,37.55207965,127.0118431,43
절도,2016-6-8 13:2:27,37.55186429,127.0113716,43
폭행,2016-1-5 21:15:38,37.56514979,127.0088521,106
절도,2016-4-18 13:25:49,37.56336944,127.0101997,6
폭행,2016-3-2 23:54:2,37.54567647,127.0088697,73
절도,2016-2-21 6:28:27,37.55635715,127.0115937,9
절도,2016-9-20 15:50:13,37.55462868,127.0116482,24
폭행,2016-6-19 6:5:51,37.54933094,127.0092816,59
폭행,2016-9-20 23:46:58,37.55149329,127.0138018,47
폭행,2016-11-29 17:57:57,37.5571142,127.016629,13
폭행,2016-5-3 15:40:12,37.55716736,127.0116447,9
폭행,2016-9-6 22:20:48,37.55688842,127.0139736,12
절도,2016-5-4 12:11:25,37.5557578,127.0111425,23
폭행,2016-10-14 21:11:52,37.55500524,127.015768,33
절도,2016-1-17 0:36:3,37.54702416,127.0076247,81
절도,2016-4-14 24:52:52,37.55615944,127.0155671,20
폭행,2016-9-12 15:15:44,37.55727139,127.0152855,95
절도,2016-2-11 17:8:0,37.54864082,127.01164,65
절도,2016-10-3 15:57:19,37.56372715,127.0080953,103
절도,2016-5-9 19:49:0,37.55242052,127.0122259,45
폭행,2016-4-16 2:4:23,37.54842566,127.0113698,70
절도,2016-9-10 21:48:23,37.54427816,127.0064721,88
절도,2016-8-23 4:3:21,37.54845418,127.0094581,69
절도,2016-12-5 13:32:51,37.54835196,127.0109539,71
절도,2016-10-29 6:39:23,37.55527842,127.0157254,33
폭행,2016-2-17 14:30:33,37.5530702,127.0159461,37
폭행,2016-4-11 12:4:10,37.55262012,127.0130817,45
폭행,2016-2-2 10:36:29,37.56115683,127.0093851,3
폭행,2016-9-21 19:48:40,37.5557914,127.0139545,21
폭행,2016-4-21 18:31:22,37.54770755,127.0108893,67
절도,2016-4-14 23:9:28,37.54894457,127.0080951,92
절도,2016-6-9 19:15:20,37.55717733,127.017585,14
절도,2016-11-11 11:7:23,37.56593619,126.9966912,116
절도,2016-9-28 3:58:15,37.54936056,127.009799,59
폭행,2016-10-29 17:58:40,37.55783136,127.0157883,97
강간,2016-10-17 18:24:45,37.56370927,127.0090263,102
절도,2016-8-7 13:29:49,37.55765171,126.9798838,118
폭행,2016-11-8 12:37:27,37.54598727,127.0093939,73
폭행,2016-4-15 15:34:5,37.54572719,127.008391,80
절도,2016-6-10 17:42:46,37.56133265,127.0079777,0
절도,2016-8-12 24:31:50,37.5642775,127.0077119,103
강간,2016-9-30 6:40:21,37.5466252,127.0064532,78
절도,2016-7-15 6:56:10,37.54563223,127.0058881,74
강간,2016-7-12 16:7:35,37.54823318,127.0086588,92
폭행,2016-1-3 15:30:42,37.55194853,127.0108531,56
절도,2016-7-9 12:56:25,37.55012032,127.0136071,51
폭행,2016-3-26 11:52:42,37.56306644,127.0074398,105
폭행,2016-5-6 22:6:40,37.55321479,127.0173183,35
폭행,2016-2-21 13:51:33,37.55523304,127.0131875,28
절도,2016-8-12 10:49:23,37.54575376,127.0052077,76
절도,2016-12-25 12:49:17,37.56284006,127.0080834,8
절도,2016-12-12 4:42:8,37.55369558,127.0150114,31
절도,2016-8-27 14:25:43,37.56609923,126.9966629,116
폭행,2016-12-21 2:13:25,37.55109873,127.0148068,49
폭행,2016-9-11 22:22:10,37.54476576,127.0086558,82
절도,2016-7-13 3:44:44,37.54725145,127.0066206,77
절도,2016-10-6 2:24:55,37.56545068,126.9965973,116
폭행,2016-6-16 2:23:49,37.55367622,127.0112893,27
폭행,2016-1-12 23:36:16,37.55491741,127.0157303,33
강간,2016-8-5 3:0:44,37.55663886,127.0149886,11
폭행,2016-1-24 14:8:26,37.55800006,126.9792488,118
절도,2016-6-1 21:43:2,37.55939323,126.9793487,121
폭행,2016-8-19 5:19:15,37.54838885,127.0128107,64
폭행,2016-8-20 2:15:12,37.56231029,127.0087443,1
절도,2016-6-10 19:53:3,37.54473909,127.0083691,82
절도,2016-2-4 14:49:55,37.54898531,127.0127639,64
폭행,2016-5-12 24:4:35,37.55103224,127.0104311,55
폭행,2016-11-24 19:54:24,37.55127208,127.0123136,46
절도,2016-1-4 18:59:56,37.5580843,127.0194126,98
폭행,2016-5-6 2:23:21,37.55005386,127.0088629,58
절도,2016-6-27 18:59:51,37.54850474,127.0095013,69
절도,2016-3-2 17:45:28,37.55253962,127.0118165,43
폭행,2016-2-8 7:50:27,37.55501781,127.014008,25
폭행,2016-2-20 19:6:35,37.54831404,127.0132963,64
절도,2016-10-24 12:29:26,37.54676028,127.0083945,81
폭행,2016-7-25 6:54:45,37.54836288,127.013205,64
폭행,2016-10-24 9:47:15,37.55197457,127.0128162,45
폭행,2016-11-12 12:49:14,37.56385822,127.008287,103
폭행,2016-2-10 21:40:0,37.54853517,127.0121213,70
절도,2016-8-20 14:15:56,37.55022309,127.0128265,52
폭행,2016-2-19 8:32:25,37.55206154,127.010837,56
폭행,2016-1-17 3:38:7,37.56337907,126.9861373,109
폭행,2016-2-11 24:13:47,37.54377037,127.0078883,83
절도,2016-11-2 3:7:51,37.55901401,126.9794304,121
폭행,2016-6-25 24:3:9,37.5618398,127.0105314,5
폭행,2016-2-27 19:29:24,37.55404321,127.0151942,31
강간,2016-9-3 2:41:48,37.55378574,127.0135993,29
절도,2016-4-26 15:50:59,37.55100552,127.0137065,47
폭행,2016-4-12 5:44:36,37.55248929,127.0150354,48
절도,2016-3-14 16:36:9,37.56417745,127.0083463,103
절도,2016-9-13 1:9:51,37.56226295,127.008615,1
절도,2016-1-3 6:26:11,37.54846451,127.0131469,64
절도,2016-10-11 18:21:2,37.55751397,127.0199266,98
절도,2016-7-14 15:57:54,37.55659371,127.0119965,9
절도,2016-3-23 21:38:57,37.5582035,126.9791699,119
절도,2016-1-23 18:21:0,37.5576518,127.0210217,100
폭행,2016-1-4 10:4:27,37.55750536,127.0162965,97
폭행,2016-2-27 9:43:35,37.54662174,127.0066285,77
폭행,2016-5-1 5:51:35,37.54719795,127.0077452,81
폭행,2016-1-7 17:26:11,37.56259486,126.9873142,110
폭행,2016-5-20 23:45:42,37.56264322,126.9874652,110
강간,2016-1-22 19:19:41,37.56544111,126.996207,113
폭행,2016-7-5 3:7:15,37.55008471,127.0093552,58
절도,2016-9-27 12:43:28,37.55089146,127.010649,54
절도,2016-4-15 13:13:37,37.55645751,127.0138921,12
폭행,2016-9-26 15:14:38,37.5542869,127.0148204,31
절도,2016-4-24 15:10:8,37.55105723,127.0111992,42
폭행,2016-8-18 15:20:45,37.54700344,127.0069809,77
폭행,2016-3-24 6:19:17,37.54906628,127.0101633,71
폭행,2016-1-8 22:1:22,37.55488621,127.0127187,28
절도,2016-11-4 21:35:27,37.56229874,126.9865319,112
절도,2016-9-18 15:27:48,37.55664615,127.0153768,11
폭행,2016-1-22 9:3:31,37.5485635,127.0129245,64
절도,2016-11-23 15:41:58,37.56401756,127.0068425,104
강간,2016-9-19 14:58:49,37.55045959,127.0097746,58
절도,2016-8-5 17:25:2,37.54670907,127.0055521,78
절도,2016-7-13 9:7:51,37.56371986,127.0074876,104
절도,2016-2-6 16:10:38,37.5479071,127.0084905,93
절도,2016-3-28 15:14:8,37.54561645,127.0069846,79
폭행,2016-9-5 21:47:43,37.56513349,126.9971685,115
폭행,2016-5-10 18:3:44,37.56330039,126.9864968,109
폭행,2016-9-30 21:24:11,37.545551,127.0046286,76
폭행,2016-7-22 16:7:54,37.5523694,127.010855,56
절도,2016-9-20 6:35:47,37.56217314,126.9881569,111
절도,2016-1-11 18:36:37,37.55344498,127.0132506,40
폭행,2016-4-17 0:23:11,37.55043808,127.0115474,53
폭행,2016-8-15 9:8:56,37.55624479,127.01225,22
절도,2016-12-19 15:5:45,37.56402993,127.0097905,102
절도,2016-4-11 11:27:58,37.56368436,127.0091043,102
절도,2016-4-12 15:5:21,37.55475515,127.0171654,34
강간,2016-1-17 21:33:22,37.55054338,127.0121337,53
폭행,2016-4-7 23:48:9,37.56389333,127.0101704,101
폭행,2016-10-24 9:49:25,37.54728422,127.0059745,78
폭행,2016-1-22 21:55:41,37.54940398,127.0127961,62
강간,2016-2-21 23:12:49,37.55350583,127.0120155,41
폭행,2016-3-12 18:3:9,37.54668587,127.0084319,81
절도,2016-6-10 12:8:45,37.56206351,126.9877949,111
폭행,2016-12-22 3:24:48,37.55708773,127.0120552,9
절도,2016-3-30 3:1:31,37.55220158,127.0111554,43
살인,2016-5-18 12:29:34,37.56187522,126.9880788,111
폭행,2016-7-25 12:52:40,37.55492001,127.0170004,34
절도,2016-5-23 9:46:48,37.5610339,127.0088985,3
폭행,2016-1-9 23:8:0,37.5556755,127.0130485,22
절도,2016-4-3 15:49:18,37.54577056,127.0057878,74
폭행,2016-11-29 0:28:51,37.56250758,126.9879077,111
폭행,2016-3-22 15:32:30,37.56330258,127.0098825,7
절도,2016-3-27 20:47:14,37.54422438,127.0081902,83
절도,2016-2-17 18:30:13,37.55637867,127.0176629,14
폭행,2016-8-14 19:52:53,37.55509695,127.011742,24
절도,2016-6-11 3:55:42,37.55502739,127.0136122,25
폭행,2016-4-3 18:33:8,37.55806866,127.0149728,95
폭행,2016-5-19 19:51:28,37.55313635,127.0110503,41
폭행,2016-6-27 6:20:20,37.5455931,127.0061882,74
폭행,2016-1-14 11:27:0,37.56300501,126.9882695,110
강간,2016-8-15 20:32:51,37.54731861,127.0050797,75
절도,2016-3-14 17:29:26,37.5578952,126.9793419,118
절도,2016-10-24 21:31:11,37.55480683,127.0137948,25
폭행,2016-1-27 17:13:3,37.55789188,127.0177652,96
폭행,2016-4-17 23:4:28,37.56378028,127.0100393,101
절도,2016-10-5 16:35:6,37.55425897,127.0147049,31
절도,2016-7-1 14:54:18,37.55379663,127.0170003,36
절도,2016-3-5 2:28:39,37.55034261,127.012694,52
절도,2016-10-5 19:33:12,37.5477955,127.0097063,68
절도,2016-11-16 17:40:20,37.55507663,127.0169236,34
절도,2016-3-5 18:48:13,37.55270577,127.0136391,44
폭행,2016-10-2 15:31:54,37.55718581,127.0138883,12
절도,2016-8-5 12:54:45,37.56445141,127.0108921,108
절도,2016-7-29 17:26:55,37.56468957,126.9956325,114
절도,2016-12-26 24:17:30,37.54489007,127.0073406,86
폭행,2016-1-18 12:35:0,37.55463477,127.0158064,33
폭행,2016-10-30 21:36:9,37.54833381,127.010365,71
절도,2016-3-1 6:34:46,37.54537487,127.0064572,87
절도,2016-2-22 3:4:17,37.5658632,126.9952804,113
절도,2016-4-10 11:14:51,37.56365118,127.0079082,103
절도,2016-4-19 12:36:49,37.54559172,127.007329,79
절도,2016-12-2 15:5:6,37.55447107,127.0132756,26
폭행,2016-10-21 9:35:21,37.54742003,127.0103503,67
절도,2016-8-5 6:9:31,37.54875287,127.0110328,71
절도,2016-8-8 8:39:48,37.55646823,127.0125511,10
절도,2016-3-7 4:31:40,37.55366573,127.0123071,26
폭행,2016-11-26 9:7:32,37.55610953,127.0129165,22
폭행,2016-6-16 20:31:30,37.55265031,127.0153109,48
폭행,2016-3-6 20:8:56,37.55505325,127.0171479,34
폭행,2016-7-10 1:44:45,37.56608869,126.9953144,113
강간,2016-11-20 12:25:24,37.56284261,126.9879137,110
절도,2016-6-13 24:17:20,37.54710278,127.0049583,75
절도,2016-8-16 12:33:15,37.54764773,127.0069793,90
절도,2016-11-22 19:3:34,37.55250712,127.0133597,44
폭행,2016-4-6 9:31:49,37.56535754,126.9956797,113
절도,2016-9-5 20:56:6,37.56157885,127.0086256,0
절도,2016-6-11 4:37:51,37.54831194,127.0118399,70
폭행,2016-7-21 18:42:4,37.5476381,127.0079238,93
절도,2016-5-26 1:6:45,37.55332806,127.0107842,57
절도,2016-7-6 18:25:6,37.55743432,127.0206561,100
폭행,2016-8-29 6:40:50,37.54784025,127.0092272,68
절도,2016-9-26 19:29:24,37.55592515,127.0159564,19
폭행,2016-3-16 8:43:7,37.54960171,127.0123191,62
폭행,2016-2-3 0:2:51,37.55459443,127.0113611,24
절도,2016-9-17 6:2:39,37.56322911,127.0092638,7
강간,2016-9-8 20:10:19,37.56455416,127.0085286,107
폭행,2016-6-29 17:52:23,37.55667947,127.0131471,10
폭행,2016-6-9 22:5:6,37.55207426,127.0124899,45
절도,2016-1-26 14:39:1,37.56509972,126.9959523,114
절도,2016-5-16 7:57:53,37.55301762,127.0142771,39
절도,2016-12-17 18:3:23,37.54825391,127.0103928,71
폭행,2016-12-15 23:11:58,37.54569835,127.0090202,73
