Type,Date-Time,Latitude,Longitude,Grid
폭행,2017-12-16 20:11:56,37.55198548,127.0142358,44
절도,2017-1-24 6:31:51,37.54546472,127.0075244,86
절도,2017-9-13 17:40:55,37.55048088,127.0110365,53
폭행,2017-6-25 7:23:14,37.55556178,127.0118248,23
폭행,2017-2-9 17:29:16,37.56513747,126.9954289,114
폭행,2017-6-30 6:11:54,37.55456532,127.0117932,24
폭행,2017-6-2 3:24:46,37.54818542,127.0107234,67
절도,2017-12-3 0:51:5,37.55022094,127.0094118,58
폭행,2017-3-28 3:8:6,37.5659214,126.9952122,113
폭행,2017-3-22 21:34:14,37.55691653,127.0169485,14
폭행,2017-1-24 19:0:22,37.55561709,127.0189737,17
폭행,2017-9-19 22:58:32,37.55560034,127.0177772,18
절도,2017-2-22 15:54:14,37.5462476,127.0086394,80
폭행,2017-2-1 2:39:23,37.5625614,127.0081895,1
절도,2017-2-14 15:29:47,37.54912788,127.0070842,91
폭행,2017-1-2 10:29:24,37.5565396,127.0198888,16
폭행,2017-9-14 20:23:57,37.55458731,127.0116556,24
절도,2017-3-1 9:29:55,37.55219549,127.0153938,48
폭행,2017-8-28 22:36:21,37.55763478,127.0152466,95
절도,2017-8-7 20:57:28,37.55525866,127.0167561,34
폭행,2017-12-12 3:0:52,37.55339097,127.0150521,38
절도,2017-12-29 19:51:14,37.55984088,126.9783795,117
폭행,2017-12-30 18:46:44,37.55497389,127.0171575,34
강간,2017-8-11 15:49:34,37.554998,127.017071,34
폭행,2017-6-11 3:25:25,37.56394326,127.0066242,104
절도,2017-4-13 22:34:11,37.54577433,127.0047346,76
폭행,2017-6-10 20:37:33,37.54990715,127.0095882,59
폭행,2017-4-19 21:39:12,37.5474129,127.0065216,90
절도,2017-11-13 21:23:34,37.55241192,127.0110892,43
절도,2017-2-23 9:6:58,37.55030607,127.014448,51
폭행,2017-5-7 24:55:50,37.56426546,127.0109768,101
폭행,2017-1-3 3:19:15,37.55772439,127.0203012,100
절도,2017-2-25 9:14:43,37.55547431,127.0137948,21
폭행,2017-1-15 2:50:6,37.54964535,127.0120503,61
폭행,2017-2-2 24:17:50,37.55138599,127.0148861,49
강간,2017-12-3 12:31:32,37.55799051,127.0194175,98
폭행,2017-9-1 21:43:39,37.55540429,127.0170736,34
절도,2017-6-24 13:18:29,37.55402547,127.0111333,27
절도,2017-1-6 13:55:43,37.55703534,127.0197449,16
절도,2017-9-24 22:56:59,37.56112936,127.0086727,0
강간,2017-2-28 16:6:3,37.54721115,127.0047316,75
절도,2017-9-3 15:39:32,37.54445433,127.0091962,84
절도,2017-3-22 8:27:23,37.55313313,127.0170892,35
폭행,2017-8-2 24:2:51,37.55433698,127.0145511,31
절도,2017-10-14 23:4:10,37.55154046,127.0118621,42
절도,2017-8-12 6:28:9,37.5461278,127.0043895,76
폭행,2017-8-8 3:21:31,37.55565781,127.0177896,18
절도,2017-8-16 19:31:47,37.5455902,127.0044544,76
절도,2017-12-31 5:52:40,37.56340958,127.0097793,7
절도,2017-9-13 9:58:54,37.5563564,127.018122,15
절도,2017-12-31 18:17:55,37.56479083,127.0089863,106
폭행,2017-9-13 7:44:45,37.554295,127.0175189,36
절도,2017-5-24 18:53:39,37.55715188,127.0186246,15
폭행,2017-7-9 21:18:38,37.56319355,126.9877288,110
절도,2017-5-12 20:52:13,37.55574212,127.0169805,18
폭행,2017-4-8 9:30:13,37.55982071,126.9798232,121
절도,2017-7-29 18:31:38,37.55694663,127.0119218,9
절도,2017-1-23 3:27:15,37.5569293,127.0191918,16
절도,2017-5-2 18:15:29,37.55060241,127.0096157,58
절도,2017-10-6 10:51:28,37.54928964,127.0117082,61
절도,2017-6-28 15:41:22,37.55654358,127.0154356,11
강간,2017-1-9 1:14:36,37.55039684,127.009544,58
폭행,2017-12-4 3:26:17,37.55797385,127.0178537,96
절도,2017-10-1 18:10:11,37.5500566,127.0103593,54
절도,2017-8-17 2:13:53,37.5628613,126.9873056,110
폭행,2017-10-4 19:38:37,37.56347949,127.0090133,102
폭행,2017-7-20 6:13:54,37.55647533,127.0181061,15
절도,2017-5-24 14:17:46,37.56353164,127.0103748,101
폭행,2017-5-31 1:11:37,37.55574985,127.0128378,22
폭행,2017-7-11 23:0:56,37.55039815,127.0142043,51
폭행,2017-2-8 12:9:4,37.55263913,127.0145494,48
폭행,2017-1-22 15:21:41,37.56344922,127.0067977,105
절도,2017-3-11 13:51:2,37.5630347,127.0094421,7
절도,2017-9-29 1:45:9,37.56572042,126.9967194,116
폭행,2017-12-3 11:56:50,37.55590693,127.0178645,18
폭행,2017-12-28 21:55:12,37.56533919,126.9961853,113
강간,2017-6-12 6:35:16,37.54807692,127.0088656,68
절도,2017-6-27 12:32:5,37.55674472,127.0124926,10
폭행,2017-12-16 18:3:41,37.55159986,127.0100172,55
절도,2017-5-23 23:51:10,37.55690555,127.0122259,10
폭행,2017-2-6 0:57:13,37.56510574,126.9964389,115
폭행,2017-10-12 22:46:32,37.56538506,126.9962533,116
절도,2017-12-17 18:24:47,37.54561148,127.0046715,76
절도,2017-5-6 18:22:19,37.55197518,127.0116438,43
강간,2017-6-10 4:45:28,37.56249954,126.9882688,111
폭행,2017-7-23 9:17:54,37.54528944,127.0068378,86
폭행,2017-12-8 21:45:46,37.55189925,127.0109244,56
절도,2017-4-9 12:19:55,37.55663312,127.0179482,15
절도,2017-6-9 12:54:10,37.556377,127.0137436,12
절도,2017-11-21 13:21:8,37.55029391,127.0126421,52
폭행,2017-7-6 8:11:55,37.55122281,127.0151133,49
폭행,2017-2-22 7:31:7,37.54454573,127.0061987,88
절도,2017-1-21 6:37:6,37.55616541,127.0124307,22
절도,2017-1-30 24:13:54,37.56511943,127.0086698,107
폭행,2017-11-2 15:37:10,37.55353256,127.0126796,40
폭행,2017-5-23 22:51:10,37.55360321,127.0136892,39
폭행,2017-10-22 0:26:58,37.56506555,126.9971617,115
폭행,2017-10-10 15:28:1,37.55583359,127.012171,23
절도,2017-8-17 15:1:49,37.55415075,127.0146094,31
절도,2017-11-19 15:20:50,37.55260611,127.0100764,56
폭행,2017-11-19 22:30:32,37.55449607,127.0124603,26
절도,2017-7-21 23:15:13,37.56460308,126.9960346,114
절도,2017-12-31 24:51:12,37.54601679,127.0092091,73
절도,2017-5-28 6:44:0,37.55661247,127.0201087,16
폭행,2017-1-4 18:51:56,37.54894105,127.0118019,65
절도,2017-2-5 12:38:37,37.56310806,127.0087751,7
절도,2017-4-6 5:58:24,37.55864989,126.9796238,119
폭행,2017-10-9 6:38:41,37.55531561,127.0155369,30
절도,2017-1-7 16:21:56,37.54517865,127.0067651,86
폭행,2017-12-20 5:19:9,37.56351357,127.0093991,102
절도,2017-6-15 21:52:13,37.55348268,127.0153537,38
절도,2017-8-5 23:17:55,37.54448722,127.0061204,88
폭행,2017-9-4 18:51:5,37.55326363,127.0110304,57
절도,2017-12-13 9:1:27,37.54922602,127.0116782,61
폭행,2017-2-18 17:2:37,37.55614737,127.0159928,19
절도,2017-2-16 15:55:16,37.55653712,127.0156917,13
폭행,2017-5-7 23:35:5,37.55193598,127.0152739,48
절도,2017-2-7 15:10:52,37.54608254,127.0094704,73
폭행,2017-6-3 20:39:35,37.54795883,127.009001,68
폭행,2017-6-5 1:45:56,37.54970011,127.0092788,59
절도,2017-6-7 15:20:11,37.55580142,127.0189363,17
절도,2017-12-6 18:9:57,37.55763278,127.0194008,98
폭행,2017-2-23 24:26:51,37.5554951,127.0132361,22
폭행,2017-4-21 22:37:8,37.56313451,127.0095576,7
폭행,2017-9-18 19:1:1,37.55807863,127.0210277,100
폭행,2017-1-1 21:46:37,37.54608015,127.0087588,80
폭행,2017-4-19 24:54:31,37.55616579,127.0178424,18
절도,2017-1-14 23:57:41,37.54996951,127.0137516,63
폭행,2017-4-13 0:41:45,37.56522263,127.0080293,107
폭행,2017-6-20 1:18:16,37.54726898,127.0056763,78
폭행,2017-12-29 19:27:51,37.54776828,127.0119331,66
폭행,2017-2-8 3:37:32,37.54664308,127.0088586,72
폭행,2017-4-12 18:34:15,37.55482911,127.0131035,28
폭행,2017-9-11 23:53:16,37.54758137,127.0083915,93
절도,2017-10-13 22:41:10,37.55380491,127.0148332,31
절도,2017-10-21 18:45:2,37.55831723,126.9793251,119
절도,2017-5-21 2:35:12,37.54978754,127.0090095,59
폭행,2017-6-6 24:41:1,37.55220148,127.014556,48
폭행,2017-8-27 21:39:53,37.56217219,127.0084678,1
폭행,2017-4-15 20:50:58,37.54468488,127.005472,87
강간,2017-8-25 5:5:3,37.55958527,126.9801615,121
절도,2017-11-22 7:35:24,37.56460142,127.0096594,106
폭행,2017-8-19 22:13:23,37.55463611,127.0120516,24
절도,2017-1-24 19:46:22,37.55208548,127.0152465,48
절도,2017-8-26 14:53:55,37.56218113,126.9866422,112
폭행,2017-6-14 9:2:47,37.55486588,127.0124803,28
폭행,2017-3-5 20:21:38,37.56286227,127.0107126,6
폭행,2017-11-20 18:51:59,37.54569947,127.0080569,80
강간,2017-4-21 16:21:22,37.55641429,127.0141262,12
폭행,2017-11-27 16:13:48,37.5625871,126.9864876,109
폭행,2017-11-24 9:30:0,37.55254617,127.0146845,48
폭행,2017-6-12 17:38:21,37.54888529,127.0119212,65
폭행,2017-4-26 22:47:20,37.55758395,126.9792049,118
폭행,2017-4-7 20:6:42,37.55701159,127.0169614,14
절도,2017-4-9 15:55:44,37.55653879,127.0131314,10
강간,2017-2-27 15:15:19,37.54713575,127.0084092,81
절도,2017-5-5 22:6:22,37.55785687,127.017839,96
절도,2017-3-4 15:33:29,37.54994868,127.01145,61
강간,2017-10-18 13:17:46,37.54473039,127.0065615,86
절도,2017-10-26 17:0:18,37.56337849,127.0106753,6
절도,2017-2-23 3:21:40,37.55362731,127.0122785,26
강간,2017-8-24 18:44:53,37.54915541,127.0101356,60
강간,2017-2-25 23:10:7,37.55648455,127.0115852,9
절도,2017-5-21 19:45:22,37.56420053,127.0099752,101
절도,2017-7-21 18:55:47,37.55710764,127.0132912,10
폭행,2017-11-10 17:12:20,37.56270077,126.988111,110
폭행,2017-9-23 23:12:17,37.5532263,127.0108487,57
절도,2017-10-1 11:45:48,37.54386786,127.0062714,88
폭행,2017-2-18 23:26:18,37.55357492,127.0139905,39
절도,2017-6-18 12:18:2,37.54692986,127.0078508,81
폭행,2017-4-1 21:25:31,37.55892754,126.9786095,120
강간,2017-4-3 23:25:16,37.55484855,127.0156847,33
폭행,2017-10-9 5:9:58,37.55384965,127.0158424,32
폭행,2017-12-12 8:36:19,37.55092028,127.0140326,51
강간,2017-5-26 17:6:32,37.56390673,127.0094005,102
절도,2017-5-18 13:45:6,37.55674755,127.0134702,12
폭행,2017-4-21 3:15:42,37.55691763,127.0195674,16
폭행,2017-10-1 12:4:1,37.56445245,127.0104443,108
강간,2017-4-1 21:48:48,37.54412351,127.0071867,85
절도,2017-7-15 24:0:57,37.54653583,127.0081974,81
폭행,2017-9-8 14:47:11,37.54686033,127.0077294,81
절도,2017-2-17 19:5:41,37.54644538,127.0072183,77
절도,2017-3-14 19:32:22,37.54623645,127.0090168,73
절도,2017-1-26 16:53:22,37.54647951,127.005452,78
절도,2017-8-2 7:24:25,37.55162039,127.0134484,47
절도,2017-8-20 11:33:22,37.55044939,127.0104881,54
폭행,2017-6-12 23:58:28,37.56262225,127.011008,6
폭행,2017-5-25 9:7:34,37.55651696,127.0175096,14
폭행,2017-4-3 18:59:56,37.56493819,126.9973644,115
절도,2017-5-13 23:59:43,37.56320435,127.009796,7
폭행,2017-5-1 22:55:59,37.5560314,127.0170777,18
절도,2017-7-28 13:8:53,37.54639201,127.0043882,76
폭행,2017-4-7 1:10:6,37.56256511,127.009287,2
절도,2017-1-4 14:59:42,37.56117586,127.0081992,0
절도,2017-12-18 7:45:8,37.55728388,127.01447,95
폭행,2017-7-19 9:26:42,37.55013865,127.013308,52
폭행,2017-2-25 9:57:42,37.55720066,127.0170685,96
절도,2017-11-18 8:1:58,37.55290518,127.0136554,39
폭행,2017-2-13 21:5:17,37.54417702,127.0080406,83
폭행,2017-2-8 22:41:53,37.55845163,126.9783941,120
폭행,2017-5-25 1:31:36,37.55487475,127.0160178,33
절도,2017-7-17 5:6:1,37.54781627,127.0077592,93
폭행,2017-5-18 21:29:51,37.56378505,127.0088761,102
폭행,2017-4-29 23:19:43,37.55748518,127.0194459,98
폭행,2017-5-9 9:54:58,37.55793696,127.0174655,96
폭행,2017-2-10 22:23:31,37.55582633,127.013208,22
절도,2017-2-21 7:45:22,37.54540502,127.0076736,82
폭행,2017-6-24 20:3:16,37.54769882,127.0112081,66
절도,2017-3-21 15:1:47,37.55476979,127.014542,30
강간,2017-1-8 17:14:47,37.55667723,127.0177298,14
강간,2017-8-10 21:2:36,37.55616176,127.0176928,18
절도,2017-3-31 3:12:58,37.56282359,126.9869197,109
폭행,2017-12-8 24:49:23,37.55659743,127.0144709,11
절도,2017-6-9 7:2:19,37.54577424,127.0045043,76
폭행,2017-11-27 15:45:56,37.55200725,127.0105239,56
절도,2017-9-29 18:24:30,37.56344997,127.0108275,6
폭행,2017-1-9 22:58:1,37.55162887,127.0128574,46
절도,2017-8-14 12:56:44,37.5543942,127.0134719,29
폭행,2017-1-24 19:32:46,37.55681137,127.0139393,12
폭행,2017-10-20 12:42:33,37.55535077,127.0161515,33
폭행,2017-1-23 1:38:48,37.55570693,127.0145333,20
절도,2017-8-16 19:10:24,37.54900333,127.0126858,64
폭행,2017-7-21 20:56:21,37.56522874,126.996092,114
폭행,2017-10-31 1:6:44,37.55409832,127.012814,26
절도,2017-3-12 15:8:4,37.56298548,127.0092278,7
절도,2017-8-31 18:10:31,37.55162051,127.0109282,55
절도,2017-6-7 6:13:27,37.56267663,126.9880035,110
절도,2017-1-1 16:1:41,37.56257537,127.0101322,5
폭행,2017-2-18 20:27:33,37.56265411,127.0088318,7
절도,2017-12-27 15:56:20,37.55283989,127.017695,35
절도,2017-6-22 20:19:43,37.56602805,126.9953631,113
절도,2017-7-29 22:8:10,37.55652069,127.0195825,16
절도,2017-11-25 6:20:0,37.55745431,127.0157172,97
절도,2017-12-18 24:41:32,37.55058289,127.0101898,54
폭행,2017-7-4 18:12:34,37.55205751,127.015354,48
절도,2017-9-9 18:55:36,37.54562154,127.0055423,74
폭행,2017-6-25 19:25:41,37.558868,126.9783377,120
폭행,2017-9-23 14:17:8,37.56456435,127.0096485,106
절도,2017-8-6 10:8:40,37.55328799,127.0112025,41
폭행,2017-9-9 9:52:56,37.56154257,127.0081662,0
폭행,2017-8-18 21:28:4,37.56453213,126.995252,114
절도,2017-12-8 13:50:30,37.56197574,127.0082858,1
절도,2017-2-2 21:41:50,37.56322839,127.0076685,8
절도,2017-5-20 20:52:26,37.55612747,127.0162469,19
폭행,2017-1-5 2:27:0,37.55267332,127.014498,48
절도,2017-9-29 0:28:50,37.54571799,127.0080932,80
폭행,2017-5-11 21:36:22,37.54714078,127.0090564,72
절도,2017-10-16 20:25:46,37.55067612,127.0099475,54
절도,2017-12-31 21:31:38,37.55040168,127.0129969,52
폭행,2017-7-19 20:59:9,37.55006252,127.0106881,54
절도,2017-7-10 18:17:15,37.55692693,127.0153786,11
절도,2017-12-20 21:55:58,37.56233491,127.0103818,5
폭행,2017-12-11 19:58:51,37.55241875,127.0115426,43
절도,2017-5-14 24:4:39,37.55262207,127.0132178,45
절도,2017-2-12 12:10:59,37.56457452,127.008469,107
절도,2017-3-22 4:6:39,37.55610274,127.0135132,21
절도,2017-5-30 11:45:16,37.56346817,126.9882689,110
폭행,2017-3-6 21:9:41,37.55780371,127.0163899,97
절도,2017-6-3 12:26:11,37.54732725,127.0073741,77
절도,2017-4-14 22:7:27,37.5470941,127.0094526,72
폭행,2017-3-4 22:34:42,37.5474647,127.0084955,93
절도,2017-3-7 6:31:2,37.54380506,127.0094289,84
폭행,2017-7-5 12:15:39,37.5478871,127.0070522,90
강간,2017-9-25 17:36:59,37.54461053,127.008718,83
폭행,2017-8-9 4:28:34,37.56370084,127.0087552,103
폭행,2017-5-5 15:26:49,37.55549031,127.0137988,21
절도,2017-8-24 16:25:32,37.55690749,127.0198525,16
폭행,2017-3-4 18:36:40,37.55575832,127.0176744,18
폭행,2017-6-6 10:8:30,37.56283814,126.9864266,109
폭행,2017-5-29 18:7:4,37.56229812,126.9869225,112
절도,2017-12-7 17:32:40,37.54967659,127.0080664,94
폭행,2017-7-28 22:30:32,37.55278017,127.0128706,40
절도,2017-1-23 12:58:14,37.55615723,127.0156918,19
강간,2017-8-13 24:2:5,37.55122718,127.0117055,42
폭행,2017-2-16 17:10:25,37.55369192,127.0137709,29
절도,2017-3-9 15:18:32,37.54394731,127.0070244,85
절도,2017-1-30 16:31:52,37.55798767,127.0158334,97
폭행,2017-12-26 12:16:15,37.54663528,127.0085788,81
절도,2017-7-8 1:10:52,37.54499387,127.0081684,82
폭행,2017-12-21 3:48:26,37.55041745,127.01271,52
절도,2017-1-12 9:11:33,37.55325614,127.0144378,39
절도,2017-11-8 20:39:48,37.55435714,127.0140421,29
폭행,2017-1-12 0:40:26,37.55840172,126.9802618,119
폭행,2017-11-6 23:8:14,37.55256315,127.0101076,56
절도,2017-2-24 13:57:27,37.55056932,127.0089724,58
폭행,2017-4-22 21:46:20,37.56572293,126.9965761,116
폭행,2017-6-27 3:33:44,37.55151693,127.0111666,42
절도,2017-1-29 18:11:26,37.5483824,127.0066195,91
폭행,2017-5-12 3:52:41,37.54766759,127.0108448,67
폭행,2017-10-6 6:18:35,37.5539962,127.0110869,27
폭행,2017-8-3 1:20:28,37.56376546,127.0110281,101
강간,2017-5-9 18:38:48,37.55617493,127.0189397,17
절도,2017-2-8 12:4:45,37.55293103,127.0127923,40
폭행,2017-6-10 24:53:37,37.55277289,127.0100341,57
절도,2017-7-23 23:50:7,37.5463602,127.0080019,80
폭행,2017-7-26 8:47:57,37.54676247,127.0077513,81
폭행,2017-3-9 24:17:4,37.54776508,127.0103428,67
절도,2017-7-10 13:50:4,37.55122076,127.0152671,49
폭행,2017-12-18 10:37:28,37.54556302,127.0098681,73
절도,2017-11-1 16:35:21,37.54578119,127.0071723,79
폭행,2017-6-2 22:33:33,37.54758491,127.0091633,68
절도,2017-5-27 11:49:30,37.54742562,127.0121229,66
절도,2017-8-20 18:52:9,37.54415912,127.0091886,84
폭행,2017-6-16 1:1:0,37.55689372,127.0175818,14
폭행,2017-9-2 21:13:42,37.55594741,127.0114601,23
강간,2017-1-30 24:24:11,37.56564551,126.995334,113
절도,2017-10-3 15:32:56,37.54559676,127.0075876,79
절도,2017-1-24 19:48:54,37.54905382,127.0076238,92
절도,2017-4-5 15:43:31,37.56124578,127.0085263,0
폭행,2017-2-6 23:38:4,37.55232556,127.0109288,56
절도,2017-9-17 3:42:10,37.56448393,126.9962929,115
폭행,2017-1-18 19:56:58,37.54929389,127.0113636,61
폭행,2017-5-5 9:48:27,37.5468093,127.0065823,77
폭행,2017-7-18 1:2:1,37.56470404,127.0078163,107
강간,2017-3-1 6:27:7,37.54983673,127.0141621,63
절도,2017-12-25 16:25:23,37.55923414,126.9794095,121
폭행,2017-3-16 21:39:33,37.54622374,127.0044253,76
강간,2017-4-20 8:47:26,37.54901836,127.0105082,71
폭행,2017-9-24 9:12:33,37.54568284,127.0047845,76
절도,2017-8-26 13:28:20,37.54889056,127.0117705,70
절도,2017-3-3 7:27:2,37.55241363,127.016291,50
폭행,2017-3-16 11:51:6,37.55003215,127.0122637,52
강간,2017-5-8 23:18:43,37.5547276,127.0166471,33
절도,2017-1-3 18:22:39,37.54941272,127.0136525,63
절도,2017-8-2 10:32:39,37.56431682,127.0108089,101
강간,2017-12-28 2:18:4,37.5464089,127.0064317,74
절도,2017-1-3 11:39:20,37.5569648,127.0151557,11
절도,2017-2-19 22:58:28,37.56471602,127.0103906,108
폭행,2017-6-1 5:10:0,37.54690578,127.0077988,81
절도,2017-2-22 20:31:37,37.56413042,127.0098406,102
강간,2017-3-8 1:39:14,37.54906939,127.0097534,69
절도,2017-9-5 9:22:48,37.54488584,127.0071677,86
절도,2017-7-30 9:5:36,37.5474892,127.0056754,89
절도,2017-12-23 12:9:20,37.55976472,126.9799931,121
절도,2017-1-19 4:42:31,37.54679546,127.009365,72
절도,2017-2-14 16:57:40,37.55580293,127.0172352,18
절도,2017-12-15 10:39:23,37.56400917,127.0080044,103
절도,2017-9-27 18:41:36,37.54970577,127.0095846,59
절도,2017-10-20 10:51:2,37.56555132,126.9961117,113
절도,2017-12-22 2:13:13,37.56538918,126.9963385,116
폭행,2017-11-11 21:58:59,37.54975336,127.0134751,63
폭행,2017-4-24 24:28:44,37.55208902,127.0105339,56
폭행,2017-3-20 23:15:16,37.55089014,127.0095204,58
폭행,2017-5-30 17:57:29,37.55054954,127.0142155,51
절도,2017-1-22 10:15:54,37.56268231,127.0096453,7
절도,2017-3-28 20:48:59,37.54893929,127.012037,70
폭행,2017-10-5 20:27:49,37.54938876,127.0121084,61
폭행,2017-8-14 18:47:56,37.5550932,127.0153005,30
폭행,2017-2-1 6:55:37,37.55585622,127.0175937,18
절도,2017-10-8 21:23:13,37.54512312,127.0066962,86
절도,2017-5-4 12:52:39,37.55777662,127.0154894,95
절도,2017-10-14 12:23:29,37.5635273,127.0106181,101
폭행,2017-11-15 21:34:58,37.55302576,127.0152687,38
폭행,2017-2-23 15:54:41,37.55022119,127.0105414,54
폭행,2017-4-25 3:50:37,37.54928835,127.0127069,62
폭행,2017-9-18 20:24:6,37.54991392,127.0079552,94
절도,2017-3-27 10:17:27,37.56378471,127.0105734,101
폭행,2017-10-14 22:50:55,37.54801199,127.0063414,89
절도,2017-4-27 15:58:35,37.55145449,127.0131602,46
