Type,Date-Time,Latitude,Longitude,Grid
절도,2015-12-16 12:13:5,37.5448072,127.0053992,87
절도,2015-10-12 16:39:14,37.55216988,127.0161516,50
폭행,2015-3-18 22:54:27,37.54994828,127.0121536,61
폭행,2015-8-10 19:18:27,37.55360066,127.0136402,39
절도,2015-5-5 21:4:53,37.56272149,127.0077291,8
절도,2015-3-2 12:34:3,37.55341007,127.0140471,39
폭행,2015-10-24 23:41:8,37.54391671,127.0096775,84
절도,2015-2-6 16:14:9,37.55224096,127.0113049,43
폭행,2015-1-20 1:28:44,37.54452633,127.0081484,83
폭행,2015-5-30 21:31:45,37.54913685,127.0120966,61
절도,2015-2-14 6:28:45,37.55713105,127.0191953,16
폭행,2015-8-24 22:49:33,37.55794402,127.0198493,98
폭행,2015-7-15 15:23:40,37.56500289,126.996276,115
절도,2015-7-17 17:21:54,37.54554598,127.0073254,79
폭행,2015-3-7 15:56:9,37.55299404,127.0165413,37
폭행,2015-11-19 5:15:12,37.54537982,127.0061297,87
절도,2015-9-17 19:50:46,37.5438288,127.0060235,88
폭행,2015-11-13 15:39:22,37.56397158,127.0082841,103
폭행,2015-12-26 23:4:34,37.54552956,127.0060767,87
폭행,2015-5-22 21:44:28,37.54872492,127.0105482,71
폭행,2015-9-23 18:42:22,37.56475778,127.0081107,107
절도,2015-8-9 10:41:40,37.55219694,127.0130568,45
절도,2015-8-20 19:19:59,37.55216321,127.0114845,43
절도,2015-2-24 9:28:1,37.55518848,127.0141649,25
절도,2015-4-7 5:7:53,37.56287255,127.0078549,8
절도,2015-4-9 5:37:16,37.54942019,127.0101463,60
절도,2015-5-31 23:37:38,37.54914006,127.0109399,60
절도,2015-9-6 17:29:14,37.55277605,127.0138483,39
폭행,2015-1-5 14:36:3,37.55682751,127.0117155,9
절도,2015-3-14 14:36:5,37.55289536,127.0104024,57
절도,2015-2-14 15:59:51,37.55936725,126.9787872,117
폭행,2015-4-7 9:23:52,37.56216261,126.9868004,112
폭행,2015-12-1 23:45:40,37.55016593,127.0112138,53
폭행,2015-4-1 12:51:10,37.55097569,127.0114271,42
절도,2015-12-28 12:25:40,37.5532795,127.0132177,40
폭행,2015-12-19 24:44:28,37.55700812,127.0116072,9
폭행,2015-3-14 0:38:15,37.55259101,127.0112883,43
폭행,2015-4-22 6:2:31,37.56296941,126.9875923,110
절도,2015-6-28 6:0:23,37.55309049,127.0108144,57
폭행,2015-3-5 3:7:4,37.55555491,127.0175635,18
절도,2015-5-21 2:8:15,37.56525862,127.0101363,108
절도,2015-12-23 22:15:50,37.56253172,127.0106214,5
절도,2015-12-6 24:12:55,37.55405205,127.0145356,31
절도,2015-5-9 21:1:0,37.56378884,127.0078909,103
폭행,2015-11-5 1:40:44,37.56311059,127.0094257,7
절도,2015-11-3 24:8:40,37.54784682,127.0083293,93
절도,2015-9-30 6:34:34,37.54507795,127.0060551,87
폭행,2015-9-13 12:23:15,37.55622797,127.0143547,21
폭행,2015-9-7 21:15:10,37.55614852,127.01685,18
절도,2015-11-15 14:44:52,37.56591239,126.9966555,116
강간,2015-8-18 17:49:21,37.54746744,127.0094378,68
절도,2015-2-19 2:0:52,37.54421333,127.0097979,84
폭행,2015-4-13 15:34:40,37.56369408,127.0101659,101
폭행,2015-12-29 16:3:26,37.55357719,127.0147697,38
폭행,2015-11-3 23:13:17,37.55779453,127.0205271,100
절도,2015-7-1 17:29:13,37.54799742,127.0070435,90
절도,2015-8-5 22:18:48,37.54958467,127.0109702,60
절도,2015-3-25 20:25:23,37.55651124,127.018077,15
절도,2015-6-7 12:45:21,37.54639021,127.0059954,74
폭행,2015-7-12 21:7:2,37.54733091,127.0076563,81
절도,2015-7-5 21:5:46,37.5629167,126.9873752,110
폭행,2015-11-20 23:4:2,37.56257628,126.9870097,112
절도,2015-12-22 16:10:41,37.55729858,127.01615,97
폭행,2015-5-9 1:39:52,37.54971579,127.009301,59
절도,2015-3-22 8:50:58,37.55657259,127.0134505,12
절도,2015-7-2 20:13:30,37.54530184,127.005972,87
절도,2015-12-13 19:33:17,37.54931894,127.0125032,62
강간,2015-8-29 18:36:15,37.55563307,127.0176993,18
폭행,2015-12-22 9:54:24,37.54964907,127.0078274,94
절도,2015-2-17 3:12:14,37.5525717,127.0132638,45
절도,2015-7-13 21:47:10,37.55418948,127.0132056,26
절도,2015-5-12 6:15:4,37.56434498,127.009083,102
절도,2015-6-26 21:40:15,37.55003464,127.0091353,58
폭행,2015-7-24 15:11:0,37.55032609,127.0103539,54
폭행,2015-3-1 13:33:4,37.55219897,127.0134777,44
절도,2015-2-14 11:11:40,37.55247718,127.0117561,43
폭행,2015-12-25 21:6:28,37.54894178,127.0107854,71
절도,2015-6-5 15:28:16,37.54848675,127.006804,91
절도,2015-3-26 6:25:56,37.55287978,127.0109445,57
폭행,2015-11-10 22:56:55,37.55539969,127.0165124,33
폭행,2015-8-15 0:10:29,37.54617793,127.0059731,74
절도,2015-8-12 9:25:1,37.55203894,127.0140925,44
절도,2015-11-5 18:10:0,37.54645423,127.0072633,77
절도,2015-12-31 20:48:48,37.5543852,127.0114311,27
폭행,2015-4-2 22:48:11,37.54715565,127.0060224,78
폭행,2015-4-30 3:36:6,37.54908987,127.0082255,92
절도,2015-3-15 23:2:17,37.55212027,127.0130519,45
강도,2015-12-21 24:37:50,37.55317791,127.0173913,35
폭행,2015-8-17 4:45:38,37.55705514,127.0193675,16
절도,2015-8-25 20:56:42,37.54909187,127.0125295,64
폭행,2015-4-8 15:48:49,37.55326672,127.0126249,40
폭행,2015-1-8 21:34:20,37.551369,127.0111597,42
절도,2015-6-14 18:54:17,37.55529524,127.0176995,34
절도,2015-12-10 18:41:45,37.56436779,127.0080384,103
폭행,2015-4-5 23:42:49,37.55653561,127.01226,10
절도,2015-3-19 18:17:49,37.55446451,127.0128104,26
절도,2015-8-6 16:1:27,37.55530891,127.017281,34
절도,2015-6-12 19:17:14,37.55285706,127.0102373,57
절도,2015-1-8 15:32:29,37.56254866,127.0096548,2
절도,2015-5-12 17:46:55,37.554578,127.0160776,33
폭행,2015-9-25 18:7:23,37.55029612,127.0090122,58
폭행,2015-3-26 18:55:3,37.55571988,127.0129719,22
폭행,2015-12-28 12:37:6,37.55506095,127.0121656,24
폭행,2015-7-21 21:6:13,37.5534837,127.015744,37
절도,2015-1-3 24:57:19,37.55730273,127.0155119,95
폭행,2015-2-7 18:39:40,37.55408145,127.0131682,26
절도,2015-1-11 18:41:43,37.56499514,127.0092599,106
폭행,2015-1-2 17:25:52,37.54482905,127.0057447,87
폭행,2015-1-7 24:43:35,37.55441087,127.0116439,27
절도,2015-7-17 17:38:30,37.54893154,127.0132904,64
절도,2015-3-15 6:50:53,37.55092199,127.0100897,54
폭행,2015-8-4 1:4:53,37.55272247,127.017826,35
폭행,2015-4-20 12:11:7,37.55446998,127.0156064,32
폭행,2015-6-10 19:11:7,37.55275717,127.0177341,35
절도,2015-8-18 20:38:40,37.55436457,127.0173531,36
절도,2015-12-17 14:30:14,37.54912533,127.0131098,64
절도,2015-2-24 6:44:56,37.56407553,127.007858,103
절도,2015-1-29 15:37:15,37.54879675,127.0104609,71
폭행,2015-7-12 7:37:37,37.55195069,127.0123967,45
절도,2015-8-20 20:54:16,37.54848294,127.0114527,65
폭행,2015-11-27 22:12:5,37.55276549,127.0176403,35
강간,2015-3-8 3:16:49,37.5618631,127.0096878,2
폭행,2015-3-6 2:23:55,37.56221757,127.0086391,1
강간,2015-10-21 3:24:26,37.56260318,127.0097165,7
폭행,2015-8-5 22:45:41,37.56599584,126.9961562,113
폭행,2015-10-2 10:38:4,37.5446351,127.0087156,83
폭행,2015-10-31 12:18:27,37.54735437,127.007582,90
폭행,2015-7-25 19:20:54,37.55217015,127.0124447,45
절도,2015-6-19 8:32:55,37.54951707,127.0094533,59
폭행,2015-12-13 20:51:11,37.55798707,127.019354,98
절도,2015-6-3 17:49:57,37.5531699,127.0113574,41
절도,2015-5-2 17:36:17,37.55770674,127.0147999,95
폭행,2015-11-13 8:32:58,37.54619123,127.0098875,73
절도,2015-5-12 23:44:33,37.56226181,127.0096931,2
폭행,2015-11-17 15:31:43,37.54961645,127.0134785,63
절도,2015-6-28 19:3:39,37.54577647,127.0047829,76
폭행,2015-9-15 14:59:18,37.55642062,127.0131828,10
절도,2015-6-19 3:11:8,37.54745143,127.0066038,90
폭행,2015-11-12 21:27:18,37.5502002,127.0091602,58
폭행,2015-7-6 23:57:11,37.55655737,127.0183357,15
절도,2015-7-25 18:47:15,37.55624785,127.0139441,21
폭행,2015-12-30 21:13:45,37.56504652,127.0086901,107
절도,2015-9-7 23:38:31,37.55782223,127.0200187,98
절도,2015-5-14 22:24:27,37.54836228,127.008642,92
폭행,2015-7-27 21:52:52,37.55656224,127.0174857,14
폭행,2015-12-27 23:26:7,37.56113957,127.0108579,4
절도,2015-1-22 18:54:17,37.54896011,127.0067444,91
폭행,2015-11-12 23:31:42,37.56120485,127.0103732,4
절도,2015-12-8 8:37:56,37.54768565,127.0059525,89
폭행,2015-10-12 12:58:38,37.55369552,127.0131289,26
폭행,2015-1-9 14:51:40,37.54830873,127.0112068,65
폭행,2015-12-1 4:35:2,37.54920096,127.0080177,94
절도,2015-11-1 20:35:7,37.56289464,126.9880311,110
폭행,2015-9-30 24:28:26,37.5484968,127.006959,91
절도,2015-8-4 11:18:21,37.5497334,127.0118968,61
폭행,2015-2-26 18:28:24,37.55945409,126.9798786,121
절도,2015-1-5 9:20:21,37.55315807,127.0154274,38
폭행,2015-4-17 22:42:15,37.55843626,126.9793648,119
폭행,2015-6-4 22:36:27,37.55310314,127.01304,40
폭행,2015-10-5 6:23:1,37.56599673,126.9954416,113
절도,2015-8-21 2:7:45,37.55579247,127.012065,23
폭행,2015-2-21 18:25:9,37.54926474,127.0098968,59
절도,2015-3-9 4:21:20,37.56244277,127.010229,5
폭행,2015-6-5 20:46:21,37.55059221,127.0123904,52
폭행,2015-12-21 12:8:51,37.54912146,127.0095353,69
절도,2015-1-18 18:3:0,37.55520389,127.013103,28
폭행,2015-1-1 22:57:29,37.56326255,126.9879298,110
절도,2015-11-7 18:2:34,37.56439209,126.995162,114
폭행,2015-8-11 6:41:4,37.54817863,127.0062674,89
절도,2015-2-18 20:4:34,37.55047106,127.0103439,54
절도,2015-1-5 17:23:58,37.55450852,127.0155858,31
폭행,2015-11-26 15:0:57,37.56296779,127.0107932,6
폭행,2015-12-11 3:11:14,37.55403928,127.0122582,26
절도,2015-3-28 15:36:37,37.55571807,127.0186338,17
강간,2015-2-8 11:40:53,37.54979882,127.0090404,59
절도,2015-10-25 15:30:9,37.54988816,127.0114082,61
절도,2015-10-5 7:38:47,37.55348379,127.012698,40
폭행,2015-11-20 11:3:24,37.54912603,127.0120586,65
절도,2015-5-19 15:44:37,37.54994482,127.0141572,63
절도,2015-3-7 18:7:4,37.54973601,127.0096406,59
폭행,2015-11-7 4:29:54,37.54969794,127.0144031,63
폭행,2015-4-29 3:18:23,37.55025738,127.0103159,54
폭행,2015-6-28 13:13:34,37.55390832,127.0121161,27
절도,2015-4-11 12:25:38,37.54878835,127.0103253,71
절도,2015-3-21 15:54:52,37.54492242,127.0077254,82
폭행,2015-9-1 3:26:8,37.54635369,127.0087832,73
폭행,2015-2-18 6:3:3,37.55298587,127.0105008,57
절도,2015-1-22 23:44:58,37.5548554,127.0133154,25
절도,2015-5-15 24:5:4,37.54799144,127.0117309,66
폭행,2015-12-20 16:43:35,37.54816494,127.0055691,89
폭행,2015-6-23 21:52:42,37.55904119,126.9782876,117
절도,2015-4-6 18:1:53,37.55664139,127.0165733,13
절도,2015-6-5 20:22:51,37.54783919,127.0067603,90
폭행,2015-11-6 19:19:14,37.54608668,127.0063368,74
폭행,2015-7-14 17:12:41,37.56302825,127.0096084,7
폭행,2015-3-29 23:25:26,37.55900672,126.9801032,121
강간,2015-10-12 24:46:43,37.5633189,126.9869499,109
폭행,2015-7-18 2:20:2,37.56563521,126.9963767,116
강간,2015-6-3 5:31:42,37.54575047,127.0098183,73
절도,2015-1-6 12:47:32,37.55791349,127.0193208,98
폭행,2015-8-11 5:17:1,37.56482195,126.996979,115
폭행,2015-7-24 18:8:59,37.551835,127.0120637,43
강간,2015-8-14 24:55:14,37.55970817,126.9786423,117
절도,2015-8-16 20:21:18,37.55646894,127.0113393,9
폭행,2015-5-29 2:4:18,37.55132611,127.013071,46
절도,2015-8-4 20:36:53,37.55301144,127.015868,37
폭행,2015-8-21 2:43:52,37.54964055,127.0112067,61
절도,2015-6-22 16:7:42,37.54858897,127.0132877,64
절도,2015-9-14 15:55:32,37.55620719,127.0125459,22
절도,2015-4-20 19:35:28,37.54775582,127.0111509,66
절도,2015-10-14 16:56:37,37.55981198,126.9796056,121
절도,2015-9-29 1:22:43,37.55627375,127.0150413,20
절도,2015-5-4 12:16:54,37.54413036,127.0094114,84
폭행,2015-3-15 18:51:35,37.56115026,127.0106344,4
폭행,2015-4-11 1:8:48,37.55781375,127.016795,96
폭행,2015-9-3 3:56:4,37.55264916,127.0129237,45
절도,2015-7-18 4:39:11,37.54441102,127.0093082,84
절도,2015-9-27 21:9:43,37.5622123,126.9872397,111
절도,2015-7-29 8:24:23,37.55040865,127.011377,53
강간,2015-8-5 24:26:43,37.55426111,127.0142248,29
절도,2015-4-27 12:3:21,37.56514553,126.9963485,115
절도,2015-6-29 13:46:35,37.55312767,127.0141622,39
폭행,2015-4-30 12:54:15,37.54699752,127.0073062,77
폭행,2015-7-30 5:43:2,37.55757947,127.0160667,97
폭행,2015-6-29 22:14:33,37.54897812,127.0096509,69
절도,2015-2-22 1:54:27,37.56229558,126.9861142,112
강간,2015-2-14 12:29:16,37.54580373,127.0094022,73
강간,2015-11-5 24:47:54,37.55224569,127.0122971,45
강간,2015-2-23 14:50:24,37.56203478,126.9874069,111
폭행,2015-2-21 20:27:22,37.55333891,127.0166483,37
절도,2015-5-27 12:30:13,37.56118817,127.0076651,0
절도,2015-5-7 23:0:1,37.56300536,126.9879774,110
절도,2015-2-28 21:31:15,37.54767064,127.0078626,93
절도,2015-3-8 6:43:10,37.55712841,127.0199519,16
폭행,2015-7-1 23:50:40,37.55401253,127.0154386,31
폭행,2015-6-9 22:31:0,37.54739202,127.0104128,67
절도,2015-7-9 21:5:44,37.54866546,127.0108551,71
폭행,2015-11-12 24:42:22,37.55239048,127.0117641,43
절도,2015-2-23 18:8:40,37.55654753,127.0184428,15
폭행,2015-1-1 20:57:13,37.5544672,127.0115694,27
절도,2015-4-25 23:35:37,37.56161681,127.0082539,0
폭행,2015-12-30 19:41:3,37.55228282,127.0139286,44
폭행,2015-11-11 21:29:4,37.56419933,127.0103012,101
절도,2015-4-16 11:51:14,37.56302475,127.0071518,105
폭행,2015-9-18 0:31:33,37.55058597,127.012616,52
폭행,2015-10-30 18:52:34,37.55775903,127.0160107,97
절도,2015-11-4 2:20:56,37.54853535,127.0110509,65
절도,2015-5-14 16:35:30,37.54988001,127.0115064,61
절도,2015-8-5 9:54:24,37.55625642,127.0137952,21
폭행,2015-8-16 24:34:0,37.56345676,126.9875482,110
절도,2015-8-18 3:4:12,37.55910221,126.9793252,121
절도,2015-3-16 18:36:3,37.55819979,126.9798574,119
절도,2015-11-8 18:21:0,37.55230688,127.0164737,50
절도,2015-1-11 3:36:3,37.55610854,127.0185495,17
폭행,2015-6-11 12:10:53,37.550624,127.0112891,53
폭행,2015-1-11 3:26:37,37.54832351,127.0131381,64
절도,2015-11-20 9:59:4,37.54800295,127.0120207,66
절도,2015-12-10 12:15:2,37.55907762,126.9799222,121
폭행,2015-5-25 12:34:50,37.54788731,127.0097022,68
절도,2015-1-12 3:21:4,37.55262969,127.0155008,48
절도,2015-7-4 15:3:7,37.55564677,127.0111421,23
절도,2015-5-15 15:9:40,37.5559475,127.0170302,18
절도,2015-8-10 14:6:9,37.5442853,127.0068346,85
절도,2015-4-7 15:51:33,37.54930302,127.0129133,62
절도,2015-8-28 2:18:5,37.54411085,127.0054526,88
절도,2015-3-4 18:7:34,37.55664986,127.0161858,13
절도,2015-1-29 10:58:31,37.55245698,127.0132021,45
폭행,2015-2-27 15:41:40,37.55223871,127.0123269,45
절도,2015-1-25 21:10:49,37.55222269,127.014008,44
절도,2015-11-1 16:1:53,37.54480174,127.0061967,87
폭행,2015-11-4 4:55:56,37.55017287,127.0112037,53
절도,2015-11-3 0:34:23,37.54755283,127.0081355,93
절도,2015-3-30 14:19:37,37.56460248,127.0093192,106
절도,2015-12-16 11:3:31,37.56105515,127.0077978,0
절도,2015-2-22 15:25:51,37.55384278,127.0115679,27
절도,2015-3-4 21:34:11,37.55441015,127.012889,26
폭행,2015-10-17 4:20:24,37.55488639,127.01459,30
절도,2015-3-19 20:13:43,37.55089877,127.0092136,58
강간,2015-4-26 17:14:37,37.55393869,127.0122962,26
절도,2015-5-4 11:50:33,37.5573705,127.0194381,98
폭행,2015-9-12 3:48:15,37.55788195,127.019647,98
절도,2015-11-13 21:22:11,37.5560708,127.0123763,22
폭행,2015-3-30 8:57:14,37.56346877,127.0092208,7
절도,2015-2-6 18:0:36,37.55523179,127.014517,30
폭행,2015-9-10 2:39:34,37.56242216,126.9869496,112
절도,2015-7-11 3:2:37,37.5539737,127.0133329,29
폭행,2015-6-17 11:23:15,37.5482106,127.0077569,93
폭행,2015-2-21 24:51:24,37.55492503,127.0169188,34
폭행,2015-4-1 18:10:50,37.55616304,127.0170641,18
폭행,2015-4-17 20:26:29,37.55824334,126.97869,120
폭행,2015-2-20 24:14:3,37.54866909,127.0071608,91
절도,2015-5-12 0:42:47,37.55240263,127.0124924,45
절도,2015-12-28 15:30:0,37.55236504,127.0152665,48
절도,2015-5-15 18:53:31,37.54909384,127.0123747,64
폭행,2015-5-6 3:9:17,37.55704941,127.0144312,12
절도,2015-5-19 3:38:34,37.55342751,127.013559,39
절도,2015-12-24 18:16:49,37.54901645,127.0126815,64
절도,2015-9-7 7:59:5,37.55390902,127.0144304,29
폭행,2015-12-19 1:0:21,37.56266848,127.0107655,6
절도,2015-9-15 3:45:24,37.54570422,127.0052972,76
폭행,2015-2-6 8:23:0,37.56321472,126.9871406,110
폭행,2015-6-7 9:38:13,37.54722522,127.0059736,78
절도,2015-6-2 15:0:17,37.55536004,127.0129895,28
절도,2015-10-14 18:12:9,37.56478392,127.0078057,107
절도,2015-9-8 2:31:52,37.54607872,127.0053104,76
절도,2015-4-1 12:28:53,37.55949939,126.9787084,117
절도,2015-8-24 12:45:45,37.54591802,127.0070596,79
폭행,2015-9-24 21:49:12,37.55532903,127.0138094,25
절도,2015-10-27 23:38:31,37.55337401,127.0131504,40
강간,2015-8-18 21:45:50,37.55507362,127.0127864,28
폭행,2015-11-9 3:21:21,37.56437244,127.0092617,102
폭행,2015-9-22 16:26:14,37.56397714,127.0108789,101
폭행,2015-10-2 19:13:56,37.55591286,127.011984,23
절도,2015-5-16 15:37:32,37.54644955,127.004861,75
절도,2015-3-10 9:13:9,37.54937357,127.0082759,94
절도,2015-3-17 19:57:20,37.55316291,127.0121577,41
폭행,2015-7-24 5:57:10,37.54985548,127.0114642,61
절도,2015-10-17 6:43:43,37.54438613,127.0068049,85
절도,2015-2-19 12:36:20,37.56301262,126.9877681,110
절도,2015-6-23 4:36:6,37.56563822,126.995692,113
절도,2015-1-18 5:43:26,37.54915562,127.0127855,62
폭행,2015-6-26 24:14:49,37.55849169,126.9794318,119
폭행,2015-3-4 10:22:46,37.54534386,127.0079072,82
절도,2015-9-28 21:6:47,37.55304802,127.0133925,39
절도,2015-5-20 18:26:19,37.55335444,127.01094,57
절도,2015-1-6 19:16:38,37.56431731,127.0071384,104
절도,2015-11-27 16:2:10,37.55403006,127.0172029,36
절도,2015-9-16 5:33:15,37.5540742,127.011834,27
폭행,2015-3-1 20:48:19,37.56204924,127.0095964,2
절도,2015-3-30 17:6:29,37.55579382,127.0184267,17
폭행,2015-9-27 19:46:9,37.56479941,127.01065,108
강간,2015-5-10 23:39:2,37.54957156,127.0093311,59
폭행,2015-10-6 16:19:2,37.56300308,127.0095572,7
폭행,2015-1-16 16:39:24,37.54804008,127.0062432,89
절도,2015-5-13 6:55:52,37.55439754,127.0142925,29
폭행,2015-9-14 23:21:12,37.56415394,127.0103245,101
폭행,2015-12-14 14:12:39,37.55261713,127.0160753,50
폭행,2015-7-17 22:47:10,37.55118694,127.0106029,55
절도,2015-7-27 11:24:12,37.5563713,127.0161422,13
폭행,2015-10-21 5:45:35,37.56368328,127.0101117,101
폭행,2015-10-30 2:57:29,37.55630504,127.0171373,14
폭행,2015-1-27 19:21:52,37.557744,127.0173271,96
절도,2015-6-5 16:58:1,37.54478411,127.0085866,82
절도,2015-11-5 9:2:23,37.56253086,126.9867323,112
절도,2015-9-18 13:4:18,37.56326457,127.0079282,8
절도,2015-3-18 13:34:27,37.54880132,127.0111329,70
폭행,2015-4-28 20:41:51,37.56315948,126.9870341,109
절도,2015-5-3 22:1:8,37.56085817,127.0104844,4
절도,2015-1-11 22:58:23,37.56585747,126.9959046,113
절도,2015-2-1 15:3:37,37.54874881,127.0102649,71
절도,2015-1-3 12:44:19,37.56529453,126.9972797,116
폭행,2015-7-8 21:50:17,37.54455816,127.0088895,84
폭행,2015-2-18 21:38:20,37.55436315,127.0122303,26
절도,2015-11-17 18:47:29,37.55080815,127.0135092,51
폭행,2015-9-13 21:59:24,37.55720648,127.0207057,100
폭행,2015-7-25 15:47:10,37.55641891,127.0189596,15
절도,2015-11-6 2:14:51,37.56280985,127.0075336,105
절도,2015-12-5 12:1:18,37.5472924,127.005409,78
절도,2015-3-31 9:55:25,37.54873662,127.0117011,65
절도,2015-12-14 17:22:35,37.5538383,127.0150292,31
폭행,2015-6-6 1:39:41,37.55422794,127.0149252,31
절도,2015-8-4 10:35:47,37.55475436,127.0133336,25
강도,2015-4-19 2:29:47,37.55756828,127.0176076,96
절도,2015-11-25 21:5:39,37.56216214,127.0094641,2
폭행,2015-1-1 22:27:44,37.55582454,127.0175757,18
폭행,2015-8-10 6:39:10,37.55613158,127.0156407,19
절도,2015-2-23 4:55:55,37.5621619,126.9876697,111
절도,2015-12-24 19:33:11,37.54494359,127.0079197,82
절도,2015-3-30 7:56:6,37.55087471,127.0131687,52
강간,2015-5-20 12:8:35,37.54825733,127.0083376,92
폭행,2015-4-22 16:22:54,37.54681909,127.0056075,78
폭행,2015-11-5 6:26:55,37.54873459,127.0121155,65
폭행,2015-1-14 5:27:13,37.56241279,126.987371,111
폭행,2015-12-27 6:29:5,37.56354382,127.007724,103
절도,2015-9-5 16:1:29,37.5527996,127.0148518,38
폭행,2015-6-6 22:35:38,37.55794952,127.0159501,97
절도,2015-8-9 21:24:18,37.56517193,126.9971328,115
절도,2015-1-23 17:33:59,37.56203265,127.0086768,1
절도,2015-11-3 6:43:58,37.55171765,127.0137698,47
절도,2015-6-18 14:5:51,37.55349541,127.0118581,41
폭행,2015-12-1 3:33:6,37.55433483,127.0178016,36
절도,2015-7-30 7:56:59,37.54484501,127.0085752,82
