Type,Date-Time,Latitude,Longitude,Grid
폭행,2018-7-5 15:3:32,37.55558699,127.0180931,17
폭행,2018-11-15 23:34:6,37.5537276,127.0145901,31
폭행,2018-8-2 9:53:16,37.55020827,127.0126896,52
절도,2018-12-27 13:43:21,37.55776362,127.0144722,95
절도,2018-9-4 22:31:54,37.55742406,126.9797676,118
절도,2018-12-11 24:51:28,37.55279356,127.0148296,38
절도,2018-12-4 18:11:39,37.54516301,127.007846,82
절도,2018-7-17 12:56:57,37.5437598,127.0092404,84
폭행,2018-10-31 2:3:53,37.55731322,127.019328,98
절도,2018-4-5 14:41:30,37.55512511,127.0126553,28
폭행,2018-8-9 21:4:28,37.54676927,127.0071572,77
절도,2018-1-18 15:34:15,37.54926543,127.0086916,94
절도,2018-11-7 7:34:58,37.54705712,127.006734,77
폭행,2018-4-12 2:25:37,37.5630802,127.0103296,6
폭행,2018-12-7 24:53:22,37.55796995,127.0199833,98
폭행,2018-8-14 2:56:59,37.55269744,127.014893,48
폭행,2018-6-1 21:14:36,37.56422782,127.0068905,104
폭행,2018-3-8 23:40:56,37.54934314,127.010345,60
강간,2018-4-10 20:41:34,37.54613201,127.0054107,74
폭행,2018-11-18 20:26:58,37.55073861,127.0139878,51
절도,2018-7-14 9:7:1,37.56424238,127.0110029,101
강간,2018-8-23 21:5:7,37.55189177,127.011396,43
강간,2018-7-19 21:11:12,37.5519023,127.0122214,45
폭행,2018-3-21 16:43:21,37.56428975,127.0065202,104
폭행,2018-5-19 21:8:40,37.55793972,127.021047,100
절도,2018-1-5 15:11:49,37.54844902,127.0128868,64
강간,2018-6-7 5:7:45,37.55358644,127.0112896,41
절도,2018-6-5 3:16:47,37.54729512,127.0054906,78
폭행,2018-12-9 23:44:29,37.54465685,127.006201,87
절도,2018-9-13 14:57:34,37.54745425,127.0057793,89
절도,2018-7-17 1:34:32,37.54486127,127.0068938,86
강간,2018-7-29 12:9:57,37.55728908,127.0145127,95
강간,2018-8-14 18:50:39,37.55541047,127.0129432,22
폭행,2018-10-24 19:51:41,37.55609281,127.0140235,21
강간,2018-12-28 5:16:30,37.54492094,127.0070212,86
절도,2018-7-19 11:50:18,37.5618538,127.0094921,2
절도,2018-10-24 10:22:34,37.54414581,127.008774,84
절도,2018-9-19 1:11:15,37.55186176,127.0155956,50
강간,2018-3-6 20:52:27,37.54477347,127.0081391,82
폭행,2018-11-1 18:49:40,37.54886038,127.010509,71
절도,2018-2-11 12:30:13,37.5487623,127.0132501,64
절도,2018-7-9 19:2:50,37.55442668,127.0149379,31
폭행,2018-9-7 4:0:50,37.55721638,127.0204723,100
폭행,2018-10-12 14:57:0,37.55740286,127.0160262,97
절도,2018-9-6 12:34:2,37.54384537,127.0055471,88
폭행,2018-7-7 15:2:45,37.55361639,127.0139252,29
폭행,2018-10-17 0:11:1,37.54603753,127.0063429,74
폭행,2018-3-22 13:44:40,37.55618972,127.011377,23
절도,2018-9-17 19:46:0,37.54705831,127.0087836,72
폭행,2018-2-19 5:42:8,37.54980551,127.0144141,63
폭행,2018-8-29 20:22:37,37.56414263,127.0096395,102
폭행,2018-12-21 9:26:49,37.5558491,127.0172936,18
폭행,2018-3-28 21:57:36,37.56616095,126.9966804,116
폭행,2018-10-25 19:3:4,37.55013975,127.0137176,51
폭행,2018-4-11 23:43:44,37.56381555,127.0080027,103
절도,2018-9-29 12:21:7,37.54830376,127.0072377,91
폭행,2018-4-8 14:39:3,37.55642011,127.0172798,14
폭행,2018-8-5 21:29:3,37.55365426,127.0116847,27
절도,2018-3-18 0:2:41,37.56511616,127.0077492,107
강간,2018-3-22 22:57:6,37.54634859,127.0076704,80
폭행,2018-9-8 9:47:57,37.54606896,127.0078294,80
절도,2018-9-11 10:3:40,37.55459304,127.0154781,30
폭행,2018-6-9 21:29:17,37.54477631,127.0061008,87
폭행,2018-6-24 5:51:42,37.54773272,127.0053739,89
절도,2018-1-19 0:0:2,37.55496375,127.0129024,28
절도,2018-1-18 6:2:11,37.56197623,126.9865409,112
폭행,2018-12-11 16:42:3,37.55072237,127.0108752,54
절도,2018-11-28 16:55:19,37.5515786,127.0113149,42
폭행,2018-6-25 12:7:10,37.55440705,127.0133129,29
절도,2018-12-9 12:33:36,37.54718139,127.0087647,72
폭행,2018-3-16 21:8:59,37.55342493,127.015593,37
폭행,2018-1-4 24:43:18,37.55755864,127.0146261,95
절도,2018-12-9 15:30:29,37.54751447,127.0070809,90
폭행,2018-10-14 6:14:59,37.55674511,127.0131864,10
폭행,2018-7-22 19:16:30,37.54584719,127.0066864,79
절도,2018-9-21 17:17:21,37.54810603,127.0083752,93
절도,2018-4-22 16:42:1,37.54465353,127.0066346,86
절도,2018-6-3 14:22:41,37.54918708,127.0096287,59
절도,2018-2-6 20:54:49,37.56536649,126.9953472,113
폭행,2018-10-17 6:12:39,37.5651109,126.9964938,115
폭행,2018-11-7 21:1:39,37.55099915,127.0123919,46
절도,2018-11-27 9:3:48,37.54579433,127.0089524,73
절도,2018-1-28 16:22:12,37.5487212,127.0094346,69
폭행,2018-2-28 7:4:6,37.55080203,127.0117062,53
폭행,2018-11-19 23:3:41,37.55331537,127.0124945,40
절도,2018-7-20 6:43:59,37.55755654,127.0166067,97
폭행,2018-8-25 3:33:49,37.55535319,127.014891,30
절도,2018-7-8 6:59:40,37.56368771,127.0105599,101
절도,2018-6-30 2:39:37,37.55844353,126.9792585,119
강간,2018-4-12 14:57:39,37.55322403,127.0164289,37
폭행,2018-1-3 1:6:40,37.55047522,127.0122036,52
폭행,2018-11-5 22:52:54,37.56362655,127.0102377,101
절도,2018-6-27 23:17:13,37.55513863,127.016096,33
폭행,2018-3-3 18:21:59,37.56478532,127.0084292,107
절도,2018-12-19 13:48:17,37.55746677,127.0200869,98
폭행,2018-11-13 3:33:3,37.55442457,127.0115823,27
절도,2018-10-24 23:14:47,37.54677386,127.0081192,81
폭행,2018-12-16 21:40:55,37.54601053,127.0078821,80
절도,2018-11-24 10:4:50,37.55453465,127.0148275,30
폭행,2018-3-3 7:19:28,37.5512012,127.0141332,47
폭행,2018-8-24 6:59:12,37.54785722,127.0069312,90
폭행,2018-9-27 24:12:7,37.55493213,127.0168544,34
폭행,2018-2-10 18:1:36,37.54675159,127.0076675,81
폭행,2018-6-22 10:39:22,37.564182,127.0107988,101
폭행,2018-6-2 14:25:58,37.55898294,126.9794895,119
폭행,2018-1-13 4:21:16,37.54448895,127.007175,85
절도,2018-6-14 12:20:49,37.55518175,127.0165464,33
절도,2018-5-1 11:35:36,37.5467365,127.0092704,72
폭행,2018-5-10 21:48:56,37.55248574,127.0163027,50
강간,2018-7-20 22:38:49,37.55521893,127.0121045,24
절도,2018-7-19 18:45:29,37.55966421,126.9789084,117
폭행,2018-11-22 18:6:34,37.56188134,126.986926,112
폭행,2018-12-24 16:48:33,37.56384357,127.009409,102
절도,2018-11-14 9:47:23,37.55586295,127.0149952,20
절도,2018-11-1 14:12:25,37.54448182,127.0088968,84
절도,2018-2-22 18:15:46,37.55856559,126.9802511,119
절도,2018-4-29 0:6:0,37.56488437,127.0092053,106
절도,2018-6-19 21:55:16,37.55558206,127.0133934,21
절도,2018-2-12 21:37:38,37.54606216,127.0082787,80
절도,2018-11-11 12:59:17,37.56389335,127.0072321,104
폭행,2018-1-7 5:35:45,37.56462665,127.0085084,107
폭행,2018-5-26 9:55:18,37.55396375,127.0172638,36
강간,2018-2-7 21:27:28,37.56210845,126.9871927,111
폭행,2018-4-15 5:27:36,37.55057418,127.0099034,54
폭행,2018-11-7 0:53:58,37.55305874,127.0107082,57
폭행,2018-2-21 15:17:59,37.5442231,127.0057871,88
절도,2018-7-24 18:33:8,37.54735808,127.0069954,90
절도,2018-4-16 16:29:57,37.55559023,127.0184029,17
폭행,2018-6-20 12:56:2,37.54888385,127.0120216,70
폭행,2018-2-9 21:29:5,37.55174305,127.0128905,46
폭행,2018-6-16 21:27:45,37.54993382,127.0105467,60
절도,2018-6-6 12:7:18,37.55573033,127.0185874,17
폭행,2018-7-11 19:25:33,37.55578056,127.0139303,21
폭행,2018-9-30 8:36:56,37.54447527,127.0086509,83
절도,2018-4-9 14:59:27,37.56248978,127.0094986,2
절도,2018-8-9 15:40:18,37.56437104,127.006909,104
절도,2018-7-20 6:33:6,37.54518637,127.0068036,86
절도,2018-10-5 21:12:51,37.55423376,127.0135363,29
폭행,2018-3-18 22:13:13,37.5570559,127.0175916,14
절도,2018-2-3 18:43:27,37.56517016,126.9953274,114
폭행,2018-12-20 9:37:53,37.54567459,127.0081422,80
절도,2018-12-21 13:6:18,37.55611367,127.0144375,21
절도,2018-5-6 19:41:13,37.55008887,127.0143542,51
폭행,2018-3-13 4:19:38,37.54787571,127.0063047,89
강간,2018-7-4 18:52:20,37.55491408,127.0155349,30
폭행,2018-2-22 13:39:1,37.55160077,127.0133777,47
절도,2018-12-18 24:43:14,37.555666,127.0188666,17
절도,2018-2-13 13:22:58,37.5544759,127.0175896,36
폭행,2018-8-3 19:17:8,37.54600894,127.0083708,80
절도,2018-6-12 13:40:19,37.54431095,127.009779,84
절도,2018-6-12 17:52:14,37.54708239,127.0053559,78
폭행,2018-3-28 23:35:45,37.55948876,126.9793881,121
폭행,2018-7-30 15:55:13,37.55078911,127.0103282,54
절도,2018-4-12 11:9:4,37.54790536,127.0084928,93
폭행,2018-7-26 22:11:24,37.55666686,127.0127914,10
절도,2018-5-20 4:5:1,37.54874418,127.0110447,70
절도,2018-3-29 6:59:31,37.56207465,126.9878637,111
절도,2018-1-27 14:39:39,37.56475521,127.0076234,107
절도,2018-10-16 9:19:24,37.54783461,127.0084014,93
폭행,2018-4-30 2:2:3,37.54802086,127.0103422,67
절도,2018-12-8 21:2:7,37.55646963,127.0149349,11
절도,2018-10-22 1:17:55,37.55042153,127.0116939,53
폭행,2018-11-27 12:26:6,37.54923812,127.0130145,62
폭행,2018-11-9 20:26:5,37.5467653,127.0047726,75
절도,2018-11-25 12:56:34,37.5479914,127.0092846,68
폭행,2018-12-22 23:19:58,37.56490993,126.9951412,114
절도,2018-7-29 3:11:50,37.54849317,127.0076487,92
폭행,2018-11-26 11:21:9,37.55778456,127.0175727,96
폭행,2018-6-28 15:58:9,37.55636412,127.0113792,9
절도,2018-4-20 12:22:37,37.54811691,127.0109542,67
폭행,2018-9-9 12:9:37,37.55777929,127.0174836,96
폭행,2018-5-9 5:33:40,37.55500495,127.0176522,34
절도,2018-2-17 7:4:23,37.56192082,127.0103299,5
폭행,2018-5-3 21:23:36,37.54684749,127.0089233,72
절도,2018-4-1 12:8:50,37.56108739,127.0104384,4
절도,2018-7-5 13:13:35,37.54532295,127.0055998,87
절도,2018-7-8 7:4:44,37.56436314,127.0075889,104
절도,2018-12-27 21:1:31,37.54763722,127.0103423,67
절도,2018-5-5 19:54:52,37.54880298,127.0127393,64
절도,2018-4-21 16:59:53,37.54999897,127.0135701,63
폭행,2018-2-26 5:43:50,37.54950743,127.0106011,60
절도,2018-6-28 20:34:49,37.55189071,127.0141104,44
절도,2018-3-13 14:47:38,37.56443713,126.9954001,114
폭행,2018-6-19 5:23:38,37.54958363,127.0120372,61
폭행,2018-7-18 6:44:11,37.54830797,127.0084045,92
폭행,2018-9-28 9:26:35,37.55219512,127.0162075,50
절도,2018-4-2 13:39:37,37.5635272,127.0098986,101
폭행,2018-12-9 20:35:14,37.55306379,127.0131916,40
폭행,2018-10-11 22:58:42,37.55312882,127.0121313,41
폭행,2018-12-17 18:28:52,37.54906993,127.0088139,69
절도,2018-9-16 17:43:12,37.54876152,127.0065798,91
절도,2018-1-25 17:43:7,37.56336975,127.0082032,8
절도,2018-5-10 12:31:37,37.55635385,127.0124403,10
절도,2018-10-31 20:12:34,37.55104657,127.0118206,42
절도,2018-3-20 5:1:53,37.55781875,127.015546,95
절도,2018-3-15 12:57:18,37.55226054,127.0133199,44
폭행,2018-12-14 21:41:23,37.55701278,127.0201111,16
절도,2018-3-24 6:7:43,37.56226944,126.9880075,111
강간,2018-11-5 7:39:42,37.54569349,127.009867,73
절도,2018-2-24 19:51:9,37.56346064,127.0073804,105
절도,2018-2-7 8:45:26,37.549018,127.0068694,91
절도,2018-5-29 18:36:57,37.55108026,127.0136108,47
폭행,2018-9-18 21:17:53,37.55691925,127.0178807,15
절도,2018-2-10 12:9:20,37.54824401,127.0090359,69
폭행,2018-3-4 2:45:6,37.54463833,127.0091381,84
폭행,2018-2-13 20:28:8,37.55191928,127.0115955,43
폭행,2018-8-17 3:28:59,37.55614945,127.0119731,23
폭행,2018-3-2 9:51:46,37.55562878,127.0127943,22
폭행,2018-3-6 18:28:58,37.5481864,127.0082421,93
폭행,2018-5-15 19:13:13,37.54834756,127.0099271,71
폭행,2018-7-27 15:47:53,37.55754034,127.0209738,100
절도,2018-7-31 15:49:11,37.54866575,127.0074068,91
절도,2018-10-1 4:1:52,37.55795253,127.019709,98
폭행,2018-11-23 23:12:30,37.56245003,126.987905,111
폭행,2018-11-30 1:6:33,37.54929727,127.012261,62
절도,2018-5-18 9:33:37,37.55385874,127.0170787,36
폭행,2018-8-19 18:16:43,37.5562639,127.0167744,18
강간,2018-1-4 21:35:45,37.55707359,127.0163128,13
절도,2018-3-4 21:21:32,37.54805337,127.005686,89
폭행,2018-8-14 7:10:42,37.54638764,127.0089148,73
폭행,2018-11-6 3:33:1,37.5609208,127.0103652,4
폭행,2018-8-11 4:35:54,37.55338565,127.0156667,37
폭행,2018-3-29 16:30:59,37.56141459,127.0097142,3
폭행,2018-7-25 18:2:57,37.55479303,127.0139203,25
절도,2018-8-25 2:23:55,37.55254038,127.010352,56
폭행,2018-7-5 23:37:44,37.5608184,127.0109643,4
절도,2018-6-2 12:8:9,37.56379655,127.0103344,101
절도,2018-9-22 9:30:7,37.54442614,127.008462,83
폭행,2018-10-12 0:16:27,37.56448258,126.9956162,114
폭행,2018-8-22 14:55:12,37.55754087,127.0173766,96
폭행,2018-6-5 9:38:39,37.54829263,127.010172,71
폭행,2018-12-18 15:17:46,37.55691125,127.0119392,9
절도,2018-4-13 10:14:17,37.55763566,127.0190111,98
절도,2018-3-18 22:34:18,37.56235564,127.0099114,5
절도,2018-3-26 15:59:11,37.55655726,127.0121874,10
절도,2018-4-30 19:35:17,37.55981117,126.9787649,117
폭행,2018-2-25 6:21:1,37.56522473,126.996658,115
폭행,2018-6-25 0:32:18,37.54999487,127.0136813,63
절도,2018-10-10 17:26:59,37.54939176,127.0113468,61
폭행,2018-6-21 24:25:51,37.55476835,127.0147627,30
폭행,2018-9-11 14:38:25,37.54532017,127.0086198,82
절도,2018-8-17 10:30:2,37.55143719,127.0146658,49
폭행,2018-1-10 18:13:27,37.5595449,126.9786272,117
폭행,2018-3-18 14:8:46,37.55769844,126.9792838,118
폭행,2018-4-2 22:34:40,37.54886601,127.0088184,69
절도,2018-9-17 19:45:37,37.55693791,127.0178345,14
폭행,2018-7-17 19:44:21,37.55745434,127.017747,96
폭행,2018-12-27 24:11:44,37.55857936,126.9798106,119
폭행,2018-10-15 10:58:19,37.5563067,127.0178491,14
폭행,2018-5-1 0:14:32,37.56470523,127.0105116,108
폭행,2018-2-11 12:46:51,37.565919,126.995918,113
폭행,2018-9-28 6:6:23,37.55668376,127.0163972,13
절도,2018-6-21 9:23:3,37.56192137,126.9867494,112
절도,2018-11-4 22:32:41,37.54386089,127.0094839,84
절도,2018-3-8 22:59:11,37.56302108,126.9867938,109
폭행,2018-11-17 7:16:32,37.5648747,126.9962298,114
절도,2018-9-13 6:45:18,37.56317264,126.9875096,110
절도,2018-7-21 6:43:24,37.56106789,127.0100306,4
폭행,2018-2-6 15:7:34,37.55044438,127.0114564,53
폭행,2018-6-3 11:24:32,37.5611018,127.0093604,3
강간,2018-12-13 24:19:29,37.5439582,127.0053776,88
폭행,2018-10-30 2:27:24,37.54766807,127.0088609,68
절도,2018-3-15 9:14:24,37.54559919,127.0058711,74
절도,2018-11-15 16:18:39,37.5499376,127.0111733,61
폭행,2018-12-4 12:30:47,37.54426451,127.0096192,84
폭행,2018-1-16 22:27:16,37.55534411,127.0175232,34
강간,2018-3-18 1:44:22,37.56564559,126.9953527,113
폭행,2018-6-13 15:18:51,37.54668898,127.0091512,72
폭행,2018-1-3 21:56:33,37.55569814,127.0138979,21
절도,2018-5-2 14:20:47,37.55323361,127.0148257,38
